! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
9.30572e+03  -3.185e-23  3.380e-24   -2.317e-23  -5.138e-23  0.000e+00   0.000e+00   0.000e+00   1.357e-23   7.602e-26   -2.164e-23  1.403e-22   -1.316e-116 1.025e-24   3.084e-23   4.697e-23   1.418e-24   0.000e+00   -1.357e-23  1.027e-26   1.356e-23   -2.383e-27  1.526e-28   -1.987e-26  -7.602e-26  -1.027e-26  1.087e-25   
1.00000e+04  -3.137e-23  3.379e-24   -2.388e-23  -5.397e-23  0.000e+00   0.000e+00   0.000e+00   1.348e-23   7.769e-26   -2.224e-23  1.241e-22   -1.385e-116 1.025e-24   3.084e-23   4.697e-23   1.418e-24   0.000e+00   -1.348e-23  -1.150e-26  1.350e-23   -2.332e-27  1.499e-28   -2.116e-26  -7.769e-26  1.150e-26   8.985e-26   
1.07461e+04  -2.951e-23  3.379e-24   -2.375e-23  -5.592e-23  0.000e+00   0.000e+00   0.000e+00   1.349e-23   7.979e-26   -2.269e-23  1.143e-22   -1.453e-116 1.025e-24   3.084e-23   4.696e-23   1.419e-24   0.000e+00   -1.349e-23  -2.611e-26  1.351e-23   -2.362e-27  1.431e-28   -2.165e-26  -7.979e-26  2.611e-26   7.783e-26   
1.15478e+04  -2.834e-23  3.378e-24   -2.334e-23  -5.757e-23  0.000e+00   0.000e+00   0.000e+00   1.354e-23   8.124e-26   -2.308e-23  1.098e-22   -1.521e-116 1.026e-24   3.084e-23   4.696e-23   1.419e-24   0.000e+00   -1.354e-23  -3.421e-26  1.358e-23   -2.390e-27  1.324e-28   -2.162e-26  -8.124e-26  3.421e-26   7.118e-26   
1.24094e+04  -2.813e-23  3.377e-24   -2.293e-23  -5.909e-23  0.000e+00   0.000e+00   0.000e+00   1.362e-23   8.221e-26   -2.344e-23  1.077e-22   -1.591e-116 1.026e-24   3.084e-23   4.696e-23   1.420e-24   0.000e+00   -1.362e-23  -3.922e-26  1.366e-23   -2.407e-27  1.196e-28   -2.144e-26  -8.221e-26  3.922e-26   6.698e-26   
1.33352e+04  -2.835e-23  3.376e-24   -2.259e-23  -6.052e-23  0.000e+00   0.000e+00   0.000e+00   1.371e-23   8.298e-26   -2.379e-23  1.065e-22   -1.664e-116 1.026e-24   3.084e-23   4.696e-23   1.421e-24   0.000e+00   -1.371e-23  -4.299e-26  1.375e-23   -2.416e-27  1.056e-28   -2.126e-26  -8.298e-26  4.299e-26   6.382e-26   
1.43301e+04  -2.870e-23  3.375e-24   -2.231e-23  -6.188e-23  0.000e+00   0.000e+00   0.000e+00   1.379e-23   8.366e-26   -2.412e-23  1.057e-22   -1.738e-116 1.026e-24   3.084e-23   4.695e-23   1.422e-24   0.000e+00   -1.379e-23  -4.616e-26  1.384e-23   -2.423e-27  9.103e-29   -2.110e-26  -8.366e-26  4.616e-26   6.121e-26   
1.53993e+04  -2.905e-23  3.373e-24   -2.205e-23  -6.315e-23  0.000e+00   0.000e+00   0.000e+00   1.387e-23   8.431e-26   -2.442e-23  1.049e-22   -1.813e-116 1.026e-24   3.084e-23   4.695e-23   1.423e-24   0.000e+00   -1.387e-23  -4.891e-26  1.392e-23   -2.428e-27  7.610e-29   -2.096e-26  -8.431e-26  4.891e-26   5.899e-26   
1.65482e+04  -2.934e-23  3.372e-24   -2.179e-23  -6.432e-23  0.000e+00   0.000e+00   0.000e+00   1.394e-23   8.494e-26   -2.471e-23  1.042e-22   -1.890e-116 1.026e-24   3.084e-23   4.695e-23   1.424e-24   0.000e+00   -1.394e-23  -5.130e-26  1.399e-23   -2.435e-27  6.114e-29   -2.082e-26  -8.494e-26  5.130e-26   5.710e-26   
1.77828e+04  -2.955e-23  3.371e-24   -2.152e-23  -6.540e-23  0.000e+00   0.000e+00   0.000e+00   1.401e-23   8.555e-26   -2.497e-23  1.035e-22   -1.967e-116 1.026e-24   3.084e-23   4.695e-23   1.425e-24   0.000e+00   -1.401e-23  -5.338e-26  1.406e-23   -2.443e-27  4.638e-29   -2.067e-26  -8.555e-26  5.338e-26   5.551e-26   
1.91095e+04  -2.968e-23  3.369e-24   -2.123e-23  -6.638e-23  0.000e+00   0.000e+00   0.000e+00   1.406e-23   8.614e-26   -2.522e-23  1.028e-22   -2.045e-116 1.026e-24   3.084e-23   4.695e-23   1.426e-24   0.000e+00   -1.406e-23  -5.518e-26  1.412e-23   -2.453e-27  3.200e-29   -2.050e-26  -8.614e-26  5.518e-26   5.417e-26   
2.05353e+04  -2.972e-23  3.368e-24   -2.092e-23  -6.727e-23  0.000e+00   0.000e+00   0.000e+00   1.411e-23   8.673e-26   -2.544e-23  1.022e-22   -2.124e-116 1.026e-24   3.084e-23   4.695e-23   1.427e-24   0.000e+00   -1.411e-23  -5.672e-26  1.417e-23   -2.467e-27  1.813e-29   -2.032e-26  -8.673e-26  5.672e-26   5.305e-26   
2.20673e+04  -2.968e-23  3.367e-24   -2.060e-23  -6.808e-23  0.000e+00   0.000e+00   0.000e+00   1.416e-23   8.730e-26   -2.565e-23  1.016e-22   -2.202e-116 1.026e-24   3.084e-23   4.694e-23   1.428e-24   0.000e+00   -1.416e-23  -5.805e-26  1.422e-23   -2.484e-27  4.859e-30   -2.013e-26  -8.730e-26  5.805e-26   5.214e-26   
2.37137e+04  -2.958e-23  3.365e-24   -2.027e-23  -6.880e-23  0.000e+00   0.000e+00   0.000e+00   1.420e-23   8.786e-26   -2.583e-23  1.010e-22   -2.279e-116 1.026e-24   3.084e-23   4.694e-23   1.430e-24   0.000e+00   -1.420e-23  -5.920e-26  1.426e-23   -2.506e-27  -7.765e-30  -1.992e-26  -8.786e-26  5.920e-26   5.138e-26   
2.54830e+04  -2.942e-23  3.364e-24   -1.993e-23  -6.945e-23  0.000e+00   0.000e+00   0.000e+00   1.423e-23   8.840e-26   -2.601e-23  1.005e-22   -2.356e-116 1.026e-24   3.084e-23   4.694e-23   1.431e-24   0.000e+00   -1.423e-23  -6.018e-26  1.429e-23   -2.533e-27  -1.973e-29  -1.972e-26  -8.840e-26  6.018e-26   5.077e-26   
2.73842e+04  -2.922e-23  3.363e-24   -1.959e-23  -7.003e-23  0.000e+00   0.000e+00   0.000e+00   1.426e-23   8.893e-26   -2.617e-23  9.996e-23   -2.432e-116 1.026e-24   3.084e-23   4.694e-23   1.432e-24   0.000e+00   -1.426e-23  -6.104e-26  1.432e-23   -2.566e-27  -3.103e-29  -1.951e-26  -8.893e-26  6.104e-26   5.028e-26   
2.94273e+04  -2.901e-23  3.362e-24   -1.924e-23  -7.055e-23  0.000e+00   0.000e+00   0.000e+00   1.428e-23   8.944e-26   -2.632e-23  9.951e-23   -2.507e-116 1.026e-24   3.084e-23   4.694e-23   1.433e-24   0.000e+00   -1.428e-23  -6.179e-26  1.434e-23   -2.606e-27  -4.171e-29  -1.930e-26  -8.944e-26  6.179e-26   4.988e-26   
3.16228e+04  -2.878e-23  3.360e-24   -1.890e-23  -7.103e-23  0.000e+00   0.000e+00   0.000e+00   1.429e-23   8.993e-26   -2.647e-23  9.910e-23   -2.579e-116 1.026e-24   3.084e-23   4.694e-23   1.434e-24   0.000e+00   -1.429e-23  -6.245e-26  1.436e-23   -2.654e-27  -5.181e-29  -1.909e-26  -8.993e-26  6.245e-26   4.957e-26   
3.39821e+04  -2.855e-23  3.359e-24   -1.856e-23  -7.146e-23  0.000e+00   0.000e+00   0.000e+00   1.431e-23   9.039e-26   -2.661e-23  9.874e-23   -2.650e-116 1.026e-24   3.084e-23   4.693e-23   1.435e-24   0.000e+00   -1.431e-23  -6.303e-26  1.437e-23   -2.712e-27  -6.136e-29  -1.889e-26  -9.039e-26  6.303e-26   4.932e-26   
3.65174e+04  -2.834e-23  3.358e-24   -1.822e-23  -7.186e-23  0.000e+00   0.000e+00   0.000e+00   1.431e-23   9.084e-26   -2.675e-23  9.842e-23   -2.718e-116 1.026e-24   3.084e-23   4.693e-23   1.436e-24   0.000e+00   -1.431e-23  -6.356e-26  1.438e-23   -2.781e-27  -7.037e-29  -1.869e-26  -9.084e-26  6.356e-26   4.913e-26   
3.92419e+04  -2.816e-23  3.356e-24   -1.788e-23  -7.222e-23  0.000e+00   0.000e+00   0.000e+00   1.431e-23   9.126e-26   -2.688e-23  9.813e-23   -2.784e-116 1.026e-24   3.084e-23   4.693e-23   1.438e-24   0.000e+00   -1.431e-23  -6.403e-26  1.438e-23   -2.861e-27  -7.884e-29  -1.850e-26  -9.126e-26  6.403e-26   4.898e-26   
4.21697e+04  -2.800e-23  3.355e-24   -1.754e-23  -7.255e-23  0.000e+00   0.000e+00   0.000e+00   1.431e-23   9.165e-26   -2.701e-23  9.786e-23   -2.847e-116 1.026e-24   3.083e-23   4.693e-23   1.439e-24   0.000e+00   -1.431e-23  -6.445e-26  1.437e-23   -2.953e-27  -8.676e-29  -1.831e-26  -9.165e-26  6.445e-26   4.887e-26   
4.53158e+04  -2.787e-23  3.353e-24   -1.719e-23  -7.285e-23  0.000e+00   0.000e+00   0.000e+00   1.430e-23   9.202e-26   -2.714e-23  9.762e-23   -2.906e-116 1.026e-24   3.083e-23   4.693e-23   1.440e-24   0.000e+00   -1.430e-23  -6.484e-26  1.436e-23   -3.057e-27  -9.411e-29  -1.813e-26  -9.202e-26  6.484e-26   4.878e-26   
4.86968e+04  -2.776e-23  3.352e-24   -1.684e-23  -7.311e-23  0.000e+00   0.000e+00   0.000e+00   1.428e-23   9.235e-26   -2.726e-23  9.738e-23   -2.961e-116 1.026e-24   3.083e-23   4.693e-23   1.441e-24   0.000e+00   -1.428e-23  -6.519e-26  1.435e-23   -3.174e-27  -1.009e-28  -1.794e-26  -9.235e-26  6.519e-26   4.871e-26   
5.23299e+04  -2.767e-23  3.351e-24   -1.648e-23  -7.334e-23  0.000e+00   0.000e+00   0.000e+00   1.426e-23   9.265e-26   -2.738e-23  9.715e-23   -3.013e-116 1.026e-24   3.083e-23   4.693e-23   1.443e-24   0.000e+00   -1.426e-23  -6.549e-26  1.432e-23   -3.304e-27  -1.071e-28  -1.775e-26  -9.265e-26  6.549e-26   4.866e-26   
5.62341e+04  -2.760e-23  3.349e-24   -1.612e-23  -7.354e-23  0.000e+00   0.000e+00   0.000e+00   1.423e-23   9.292e-26   -2.751e-23  9.692e-23   -3.060e-116 1.026e-24   3.083e-23   4.693e-23   1.444e-24   0.000e+00   -1.423e-23  -6.576e-26  1.430e-23   -3.445e-27  -1.127e-28  -1.756e-26  -9.292e-26  6.576e-26   4.862e-26   
6.04296e+04  -2.752e-23  3.347e-24   -1.574e-23  -7.370e-23  0.000e+00   0.000e+00   0.000e+00   1.420e-23   9.315e-26   -2.763e-23  9.667e-23   -3.103e-116 1.026e-24   3.083e-23   4.693e-23   1.445e-24   0.000e+00   -1.420e-23  -6.598e-26  1.427e-23   -3.597e-27  -1.178e-28  -1.736e-26  -9.315e-26  6.598e-26   4.859e-26   
6.49382e+04  -2.744e-23  3.346e-24   -1.536e-23  -7.383e-23  0.000e+00   0.000e+00   0.000e+00   1.416e-23   9.333e-26   -2.775e-23  9.641e-23   -3.142e-116 1.026e-24   3.083e-23   4.693e-23   1.447e-24   0.000e+00   -1.416e-23  -6.615e-26  1.423e-23   -3.757e-27  -1.226e-28  -1.715e-26  -9.333e-26  6.615e-26   4.856e-26   
6.97831e+04  -2.735e-23  3.344e-24   -1.498e-23  -7.393e-23  0.000e+00   0.000e+00   0.000e+00   1.412e-23   9.346e-26   -2.788e-23  9.611e-23   -3.176e-116 1.026e-24   3.083e-23   4.693e-23   1.449e-24   0.000e+00   -1.412e-23  -6.626e-26  1.419e-23   -3.922e-27  -1.271e-28  -1.693e-26  -9.346e-26  6.626e-26   4.854e-26   
7.49894e+04  -2.723e-23  3.342e-24   -1.459e-23  -7.399e-23  0.000e+00   0.000e+00   0.000e+00   1.407e-23   9.353e-26   -2.801e-23  9.579e-23   -3.206e-116 1.026e-24   3.083e-23   4.693e-23   1.450e-24   0.000e+00   -1.407e-23  -6.631e-26  1.414e-23   -4.088e-27  -1.316e-28  -1.670e-26  -9.353e-26  6.631e-26   4.852e-26   
8.05842e+04  -2.709e-23  3.341e-24   -1.421e-23  -7.402e-23  0.000e+00   0.000e+00   0.000e+00   1.402e-23   9.355e-26   -2.814e-23  9.544e-23   -3.231e-116 1.026e-24   3.083e-23   4.693e-23   1.452e-24   0.000e+00   -1.402e-23  -6.629e-26  1.408e-23   -4.250e-27  -1.363e-28  -1.647e-26  -9.355e-26  6.629e-26   4.850e-26   
8.65964e+04  -2.691e-23  3.339e-24   -1.384e-23  -7.402e-23  0.000e+00   0.000e+00   0.000e+00   1.396e-23   9.350e-26   -2.828e-23  9.504e-23   -3.253e-116 1.026e-24   3.083e-23   4.693e-23   1.454e-24   0.000e+00   -1.396e-23  -6.618e-26  1.403e-23   -4.398e-27  -1.415e-28  -1.623e-26  -9.350e-26  6.618e-26   4.849e-26   
9.30572e+04  -2.668e-23  3.336e-24   -1.348e-23  -7.399e-23  0.000e+00   0.000e+00   0.000e+00   1.390e-23   9.339e-26   -2.842e-23  9.460e-23   -3.270e-116 1.027e-24   3.083e-23   4.693e-23   1.456e-24   0.000e+00   -1.390e-23  -6.599e-26  1.396e-23   -4.527e-27  -1.476e-28  -1.599e-26  -9.339e-26  6.599e-26   4.847e-26   
1.00000e+05  -2.639e-23  3.334e-24   -1.314e-23  -7.393e-23  0.000e+00   0.000e+00   0.000e+00   1.383e-23   9.321e-26   -2.857e-23  9.411e-23   -3.284e-116 1.027e-24   3.083e-23   4.693e-23   1.458e-24   0.000e+00   -1.383e-23  -6.570e-26  1.390e-23   -4.626e-27  -1.550e-28  -1.575e-26  -9.321e-26  6.570e-26   4.846e-26   
1.07461e+05  -2.603e-23  3.331e-24   -1.283e-23  -7.384e-23  0.000e+00   0.000e+00   0.000e+00   1.376e-23   9.297e-26   -2.873e-23  9.358e-23   -3.294e-116 1.027e-24   3.083e-23   4.693e-23   1.461e-24   0.000e+00   -1.376e-23  -6.532e-26  1.383e-23   -4.688e-27  -1.643e-28  -1.552e-26  -9.297e-26  6.532e-26   4.844e-26   
1.15478e+05  -2.559e-23  3.328e-24   -1.256e-23  -7.372e-23  0.000e+00   0.000e+00   0.000e+00   1.369e-23   9.267e-26   -2.891e-23  9.301e-23   -3.302e-116 1.027e-24   3.083e-23   4.693e-23   1.464e-24   0.000e+00   -1.369e-23  -6.486e-26  1.376e-23   -4.707e-27  -1.760e-28  -1.530e-26  -9.267e-26  6.486e-26   4.843e-26   
1.24094e+05  -2.508e-23  3.325e-24   -1.232e-23  -7.359e-23  0.000e+00   0.000e+00   0.000e+00   1.362e-23   9.234e-26   -2.910e-23  9.240e-23   -3.308e-116 1.027e-24   3.083e-23   4.693e-23   1.467e-24   0.000e+00   -1.362e-23  -6.432e-26  1.369e-23   -4.682e-27  -1.903e-28  -1.510e-26  -9.234e-26  6.432e-26   4.842e-26   
1.33352e+05  -2.451e-23  3.321e-24   -1.211e-23  -7.343e-23  0.000e+00   0.000e+00   0.000e+00   1.355e-23   9.199e-26   -2.930e-23  9.174e-23   -3.311e-116 1.027e-24   3.083e-23   4.694e-23   1.471e-24   0.000e+00   -1.355e-23  -6.375e-26  1.362e-23   -4.618e-27  -2.076e-28  -1.491e-26  -9.199e-26  6.375e-26   4.842e-26   
1.43301e+05  -2.389e-23  3.317e-24   -1.193e-23  -7.326e-23  0.000e+00   0.000e+00   0.000e+00   1.349e-23   9.163e-26   -2.952e-23  9.106e-23   -3.313e-116 1.027e-24   3.083e-23   4.694e-23   1.475e-24   0.000e+00   -1.349e-23  -6.316e-26  1.355e-23   -4.523e-27  -2.280e-28  -1.474e-26  -9.163e-26  6.316e-26   4.842e-26   
1.53993e+05  -2.323e-23  3.312e-24   -1.176e-23  -7.308e-23  0.000e+00   0.000e+00   0.000e+00   1.342e-23   9.130e-26   -2.976e-23  9.036e-23   -3.315e-116 1.027e-24   3.083e-23   4.694e-23   1.480e-24   0.000e+00   -1.342e-23  -6.257e-26  1.348e-23   -4.407e-27  -2.515e-28  -1.458e-26  -9.130e-26  6.257e-26   4.843e-26   
1.65482e+05  -2.257e-23  3.306e-24   -1.160e-23  -7.288e-23  0.000e+00   0.000e+00   0.000e+00   1.336e-23   9.099e-26   -3.001e-23  8.963e-23   -3.317e-116 1.027e-24   3.083e-23   4.695e-23   1.485e-24   0.000e+00   -1.336e-23  -6.201e-26  1.342e-23   -4.282e-27  -2.778e-28  -1.443e-26  -9.099e-26  6.201e-26   4.845e-26   
1.77828e+05  -2.191e-23  3.300e-24   -1.144e-23  -7.267e-23  0.000e+00   0.000e+00   0.000e+00   1.330e-23   9.073e-26   -3.028e-23  8.889e-23   -3.319e-116 1.027e-24   3.082e-23   4.695e-23   1.491e-24   0.000e+00   -1.330e-23  -6.150e-26  1.337e-23   -4.158e-27  -3.067e-28  -1.429e-26  -9.073e-26  6.150e-26   4.847e-26   
1.91095e+05  -2.126e-23  3.294e-24   -1.127e-23  -7.245e-23  0.000e+00   0.000e+00   0.000e+00   1.325e-23   9.051e-26   -3.055e-23  8.814e-23   -3.321e-116 1.027e-24   3.082e-23   4.695e-23   1.498e-24   0.000e+00   -1.325e-23  -6.103e-26  1.331e-23   -4.040e-27  -3.379e-28  -1.415e-26  -9.051e-26  6.103e-26   4.850e-26   
2.05353e+05  -2.064e-23  3.286e-24   -1.110e-23  -7.221e-23  0.000e+00   0.000e+00   0.000e+00   1.320e-23   9.033e-26   -3.083e-23  8.739e-23   -3.325e-116 1.027e-24   3.082e-23   4.696e-23   1.506e-24   0.000e+00   -1.320e-23  -6.061e-26  1.326e-23   -3.931e-27  -3.713e-28  -1.401e-26  -9.033e-26  6.061e-26   4.854e-26   
2.20673e+05  -2.004e-23  3.278e-24   -1.091e-23  -7.196e-23  0.000e+00   0.000e+00   0.000e+00   1.315e-23   9.020e-26   -3.112e-23  8.663e-23   -3.330e-116 1.027e-24   3.082e-23   4.697e-23   1.514e-24   0.000e+00   -1.315e-23  -6.024e-26  1.321e-23   -3.831e-27  -4.068e-28  -1.387e-26  -9.020e-26  6.024e-26   4.858e-26   
2.37137e+05  -1.946e-23  3.270e-24   -1.072e-23  -7.168e-23  0.000e+00   0.000e+00   0.000e+00   1.311e-23   9.012e-26   -3.141e-23  8.588e-23   -3.336e-116 1.027e-24   3.082e-23   4.697e-23   1.522e-24   0.000e+00   -1.311e-23  -5.992e-26  1.317e-23   -3.741e-27  -4.443e-28  -1.373e-26  -9.012e-26  5.992e-26   4.864e-26   
2.54830e+05  -1.892e-23  3.260e-24   -1.052e-23  -7.139e-23  0.000e+00   0.000e+00   0.000e+00   1.307e-23   9.008e-26   -3.170e-23  8.513e-23   -3.343e-116 1.027e-24   3.082e-23   4.698e-23   1.532e-24   0.000e+00   -1.307e-23  -5.965e-26  1.313e-23   -3.659e-27  -4.840e-28  -1.359e-26  -9.008e-26  5.965e-26   4.870e-26   
2.73842e+05  -1.841e-23  3.250e-24   -1.033e-23  -7.105e-23  0.000e+00   0.000e+00   0.000e+00   1.303e-23   9.009e-26   -3.200e-23  8.437e-23   -3.353e-116 1.027e-24   3.082e-23   4.699e-23   1.542e-24   0.000e+00   -1.303e-23  -5.944e-26  1.309e-23   -3.586e-27  -5.258e-28  -1.345e-26  -9.009e-26  5.944e-26   4.876e-26   
2.94273e+05  -1.790e-23  3.239e-24   -1.011e-23  -7.057e-23  0.000e+00   0.000e+00   0.000e+00   1.300e-23   9.019e-26   -3.231e-23  8.354e-23   -3.366e-116 1.027e-24   3.082e-23   4.700e-23   1.553e-24   0.000e+00   -1.300e-23  -5.933e-26  1.306e-23   -3.525e-27  -5.710e-28  -1.332e-26  -9.019e-26  5.933e-26   4.884e-26   
3.16228e+05  -1.739e-23  3.225e-24   -9.857e-24  -6.976e-23  0.000e+00   0.000e+00   0.000e+00   1.297e-23   9.056e-26   -3.268e-23  8.255e-23   -3.388e-116 1.027e-24   3.082e-23   4.701e-23   1.567e-24   0.000e+00   -1.297e-23  -5.951e-26  1.303e-23   -3.486e-27  -6.281e-28  -1.322e-26  -9.056e-26  5.951e-26   4.897e-26   
3.39821e+05  -1.695e-23  3.205e-24   -9.560e-24  -6.885e-23  0.000e+00   0.000e+00   0.000e+00   1.298e-23   9.135e-26   -3.316e-23  8.156e-23   -3.425e-116 1.027e-24   3.082e-23   4.703e-23   1.588e-24   0.000e+00   -1.298e-23  -6.012e-26  1.304e-23   -3.488e-27  -7.120e-28  -1.314e-26  -9.135e-26  6.012e-26   4.917e-26   
3.65174e+05  -1.664e-23  3.178e-24   -9.207e-24  -6.793e-23  0.000e+00   0.000e+00   0.000e+00   1.301e-23   9.242e-26   -3.373e-23  8.059e-23   -3.474e-116 1.027e-24   3.082e-23   4.705e-23   1.614e-24   0.000e+00   -1.301e-23  -6.102e-26  1.307e-23   -3.539e-27  -8.196e-28  -1.303e-26  -9.242e-26  6.102e-26   4.944e-26   
3.92419e+05  -1.643e-23  3.146e-24   -8.820e-24  -6.690e-23  0.000e+00   0.000e+00   0.000e+00   1.305e-23   9.372e-26   -3.436e-23  7.960e-23   -3.531e-116 1.028e-24   3.082e-23   4.708e-23   1.647e-24   0.000e+00   -1.305e-23  -6.215e-26  1.312e-23   -3.624e-27  -9.519e-28  -1.291e-26  -9.372e-26  6.215e-26   4.975e-26   
4.21697e+05  -1.631e-23  3.106e-24   -8.410e-24  -6.574e-23  0.000e+00   0.000e+00   0.000e+00   1.313e-23   9.527e-26   -3.505e-23  7.859e-23   -3.598e-116 1.028e-24   3.082e-23   4.712e-23   1.688e-24   0.000e+00   -1.313e-23  -6.354e-26  1.319e-23   -3.741e-27  -1.115e-27  -1.278e-26  -9.527e-26  6.354e-26   5.011e-26   
4.53158e+05  -1.629e-23  3.055e-24   -7.979e-24  -6.443e-23  0.000e+00   0.000e+00   0.000e+00   1.323e-23   9.711e-26   -3.582e-23  7.759e-23   -3.675e-116 1.028e-24   3.082e-23   4.717e-23   1.740e-24   0.000e+00   -1.323e-23  -6.522e-26  1.329e-23   -3.894e-27  -1.319e-27  -1.264e-26  -9.711e-26  6.522e-26   5.052e-26   
4.86968e+05  -1.639e-23  2.990e-24   -7.525e-24  -6.296e-23  0.000e+00   0.000e+00   0.000e+00   1.336e-23   9.926e-26   -3.667e-23  7.658e-23   -3.761e-116 1.028e-24   3.081e-23   4.723e-23   1.806e-24   0.000e+00   -1.336e-23  -6.725e-26  1.343e-23   -4.092e-27  -1.577e-27  -1.247e-26  -9.926e-26  6.725e-26   5.099e-26   
5.23299e+05  -1.663e-23  2.907e-24   -7.049e-24  -6.129e-23  0.000e+00   0.000e+00   0.000e+00   1.353e-23   1.018e-25   -3.762e-23  7.557e-23   -3.858e-116 1.028e-24   3.081e-23   4.731e-23   1.890e-24   0.000e+00   -1.353e-23  -6.967e-26  1.360e-23   -4.348e-27  -1.904e-27  -1.227e-26  -1.018e-25  6.967e-26   5.152e-26   
5.62341e+05  -1.703e-23  2.800e-24   -6.553e-24  -5.940e-23  0.000e+00   0.000e+00   0.000e+00   1.374e-23   1.047e-25   -3.866e-23  7.456e-23   -3.966e-116 1.028e-24   3.081e-23   4.741e-23   2.000e-24   0.000e+00   -1.374e-23  -7.258e-26  1.381e-23   -4.679e-27  -2.321e-27  -1.204e-26  -1.047e-25  7.258e-26   5.211e-26   
6.04296e+05  -1.763e-23  2.662e-24   -6.042e-24  -5.730e-23  0.000e+00   0.000e+00   0.000e+00   1.399e-23   1.080e-25   -3.981e-23  7.357e-23   -4.083e-116 1.029e-24   3.081e-23   4.755e-23   2.141e-24   0.000e+00   -1.399e-23  -7.603e-26  1.407e-23   -5.106e-27  -2.855e-27  -1.177e-26  -1.080e-25  7.603e-26   5.277e-26   
6.49382e+05  -1.844e-23  2.485e-24   -5.520e-24  -5.494e-23  0.000e+00   0.000e+00   0.000e+00   1.430e-23   1.118e-25   -4.106e-23  7.260e-23   -4.209e-116 1.029e-24   3.081e-23   4.773e-23   2.322e-24   0.000e+00   -1.430e-23  -8.011e-26  1.438e-23   -5.659e-27  -3.529e-27  -1.146e-26  -1.118e-25  8.011e-26   5.348e-26   
6.97831e+05  -1.948e-23  2.262e-24   -4.998e-24  -5.234e-23  0.000e+00   0.000e+00   0.000e+00   1.466e-23   1.160e-25   -4.238e-23  7.165e-23   -4.341e-116 1.029e-24   3.081e-23   4.795e-23   2.550e-24   0.000e+00   -1.466e-23  -8.491e-26  1.474e-23   -6.373e-27  -4.369e-27  -1.110e-26  -1.160e-25  8.491e-26   5.424e-26   
7.49894e+05  -2.077e-23  1.992e-24   -4.487e-24  -4.953e-23  0.000e+00   0.000e+00   0.000e+00   1.506e-23   1.207e-25   -4.373e-23  7.075e-23   -4.476e-116 1.029e-24   3.081e-23   4.822e-23   2.828e-24   0.000e+00   -1.506e-23  -9.046e-26  1.515e-23   -7.300e-27  -5.384e-27  -1.072e-26  -1.207e-25  9.046e-26   5.503e-26   
8.05842e+05  -2.230e-23  1.676e-24   -4.000e-24  -4.655e-23  0.000e+00   0.000e+00   0.000e+00   1.550e-23   1.257e-25   -4.507e-23  6.989e-23   -4.609e-116 1.030e-24   3.081e-23   4.854e-23   3.152e-24   0.000e+00   -1.550e-23  -9.678e-26  1.560e-23   -8.480e-27  -6.560e-27  -1.033e-26  -1.257e-25  9.678e-26   5.582e-26   
8.65964e+05  -2.405e-23  1.333e-24   -3.547e-24  -4.350e-23  0.000e+00   0.000e+00   0.000e+00   1.597e-23   1.308e-25   -4.633e-23  6.909e-23   -4.735e-116 1.030e-24   3.081e-23   4.889e-23   3.505e-24   0.000e+00   -1.597e-23  -1.038e-25  1.607e-23   -9.956e-27  -7.846e-27  -9.934e-27  -1.308e-25  1.038e-25   5.657e-26   
9.30572e+05  -2.599e-23  9.883e-25   -3.134e-24  -4.046e-23  0.000e+00   0.000e+00   0.000e+00   1.645e-23   1.361e-25   -4.745e-23  6.836e-23   -4.849e-116 1.030e-24   3.081e-23   4.924e-23   3.860e-24   0.000e+00   -1.645e-23  -1.113e-25  1.656e-23   -1.178e-26  -9.145e-27  -9.561e-27  -1.361e-25  1.113e-25   5.727e-26   
