! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
1.07461e+06  -8.582e-24  7.610e-23   -9.102e-24  -1.360e-23  0.000e+00   0.000e+00   0.000e+00   1.896e-22   1.168e-24   -1.191e-21  6.370e-22   -1.785e-114 1.032e-23   3.081e-22   9.924e-22   2.276e-22   0.000e+00   -1.896e-22  -7.947e-25  1.904e-22   -4.418e-27  4.003e-26   -3.781e-27  -1.168e-24  7.947e-25   3.763e-25   
1.15478e+06  -8.559e-24  7.608e-23   -9.100e-24  -1.349e-23  0.000e+00   0.000e+00   0.000e+00   1.899e-22   1.170e-24   -1.190e-21  6.360e-22   -1.785e-114 1.032e-23   3.081e-22   9.926e-22   2.277e-22   0.000e+00   -1.899e-22  -7.965e-25  1.907e-22   -4.403e-27  4.023e-26   -3.761e-27  -1.170e-24  7.965e-25   3.764e-25   
1.24094e+06  -8.536e-24  7.606e-23   -9.117e-24  -1.341e-23  0.000e+00   0.000e+00   0.000e+00   1.901e-22   1.172e-24   -1.190e-21  6.352e-22   -1.786e-114 1.032e-23   3.081e-22   9.927e-22   2.278e-22   0.000e+00   -1.901e-22  -7.982e-25  1.909e-22   -4.390e-27  4.042e-26   -3.746e-27  -1.172e-24  7.982e-25   3.765e-25   
1.33352e+06  -8.514e-24  7.603e-23   -9.147e-24  -1.333e-23  0.000e+00   0.000e+00   0.000e+00   1.903e-22   1.173e-24   -1.189e-21  6.344e-22   -1.786e-114 1.032e-23   3.081e-22   9.929e-22   2.279e-22   0.000e+00   -1.903e-22  -7.998e-25  1.912e-22   -4.378e-27  4.061e-26   -3.733e-27  -1.173e-24  7.998e-25   3.766e-25   
1.43301e+06  -8.492e-24  7.600e-23   -9.189e-24  -1.327e-23  0.000e+00   0.000e+00   0.000e+00   1.905e-22   1.175e-24   -1.189e-21  6.336e-22   -1.787e-114 1.032e-23   3.081e-22   9.931e-22   2.280e-22   0.000e+00   -1.905e-22  -8.013e-25  1.914e-22   -4.366e-27  4.080e-26   -3.722e-27  -1.175e-24  8.013e-25   3.766e-25   
1.53993e+06  -8.469e-24  7.597e-23   -9.241e-24  -1.321e-23  0.000e+00   0.000e+00   0.000e+00   1.907e-22   1.176e-24   -1.188e-21  6.329e-22   -1.787e-114 1.032e-23   3.081e-22   9.932e-22   2.281e-22   0.000e+00   -1.907e-22  -8.027e-25  1.916e-22   -4.354e-27  4.099e-26   -3.713e-27  -1.176e-24  8.027e-25   3.767e-25   
1.65482e+06  -8.447e-24  7.593e-23   -9.301e-24  -1.315e-23  0.000e+00   0.000e+00   0.000e+00   1.909e-22   1.178e-24   -1.188e-21  6.321e-22   -1.787e-114 1.032e-23   3.081e-22   9.934e-22   2.282e-22   0.000e+00   -1.909e-22  -8.040e-25  1.918e-22   -4.342e-27  4.117e-26   -3.704e-27  -1.178e-24  8.040e-25   3.768e-25   
1.77828e+06  -8.424e-24  7.590e-23   -9.368e-24  -1.310e-23  0.000e+00   0.000e+00   0.000e+00   1.911e-22   1.179e-24   -1.187e-21  6.315e-22   -1.788e-114 1.032e-23   3.081e-22   9.936e-22   2.283e-22   0.000e+00   -1.911e-22  -8.052e-25  1.920e-22   -4.330e-27  4.136e-26   -3.695e-27  -1.179e-24  8.052e-25   3.768e-25   
1.91095e+06  -8.400e-24  7.586e-23   -9.442e-24  -1.306e-23  0.000e+00   0.000e+00   0.000e+00   1.913e-22   1.180e-24   -1.187e-21  6.308e-22   -1.788e-114 1.032e-23   3.081e-22   9.938e-22   2.284e-22   0.000e+00   -1.913e-22  -8.063e-25  1.921e-22   -4.316e-27  4.154e-26   -3.686e-27  -1.180e-24  8.063e-25   3.769e-25   
2.05353e+06  -8.377e-24  7.581e-23   -9.522e-24  -1.301e-23  0.000e+00   0.000e+00   0.000e+00   1.914e-22   1.182e-24   -1.186e-21  6.302e-22   -1.788e-114 1.032e-23   3.081e-22   9.939e-22   2.285e-22   0.000e+00   -1.914e-22  -8.074e-25  1.923e-22   -4.302e-27  4.172e-26   -3.676e-27  -1.182e-24  8.074e-25   3.769e-25   
2.20673e+06  -8.353e-24  7.577e-23   -9.608e-24  -1.297e-23  0.000e+00   0.000e+00   0.000e+00   1.916e-22   1.183e-24   -1.186e-21  6.296e-22   -1.788e-114 1.032e-23   3.081e-22   9.941e-22   2.286e-22   0.000e+00   -1.916e-22  -8.084e-25  1.924e-22   -4.287e-27  4.190e-26   -3.666e-27  -1.183e-24  8.084e-25   3.770e-25   
2.37137e+06  -8.329e-24  7.571e-23   -9.699e-24  -1.293e-23  0.000e+00   0.000e+00   0.000e+00   1.917e-22   1.184e-24   -1.185e-21  6.290e-22   -1.788e-114 1.032e-23   3.081e-22   9.943e-22   2.287e-22   0.000e+00   -1.917e-22  -8.093e-25  1.926e-22   -4.272e-27  4.208e-26   -3.654e-27  -1.184e-24  8.093e-25   3.770e-25   
2.54830e+06  -8.305e-24  7.566e-23   -9.796e-24  -1.289e-23  0.000e+00   0.000e+00   0.000e+00   1.919e-22   1.185e-24   -1.185e-21  6.285e-22   -1.788e-114 1.032e-23   3.081e-22   9.945e-22   2.288e-22   0.000e+00   -1.919e-22  -8.101e-25  1.927e-22   -4.257e-27  4.226e-26   -3.642e-27  -1.185e-24  8.101e-25   3.771e-25   
2.73842e+06  -8.282e-24  7.560e-23   -9.898e-24  -1.285e-23  0.000e+00   0.000e+00   0.000e+00   1.920e-22   1.186e-24   -1.184e-21  6.280e-22   -1.788e-114 1.032e-23   3.081e-22   9.946e-22   2.289e-22   0.000e+00   -1.920e-22  -8.109e-25  1.928e-22   -4.241e-27  4.243e-26   -3.628e-27  -1.186e-24  8.109e-25   3.771e-25   
2.94273e+06  -8.260e-24  7.554e-23   -1.001e-23  -1.282e-23  0.000e+00   0.000e+00   0.000e+00   1.921e-22   1.186e-24   -1.184e-21  6.275e-22   -1.787e-114 1.032e-23   3.081e-22   9.948e-22   2.290e-22   0.000e+00   -1.921e-22  -8.115e-25  1.929e-22   -4.225e-27  4.260e-26   -3.613e-27  -1.186e-24  8.115e-25   3.771e-25   
3.16228e+06  -8.238e-24  7.547e-23   -1.012e-23  -1.279e-23  0.000e+00   0.000e+00   0.000e+00   1.922e-22   1.187e-24   -1.183e-21  6.271e-22   -1.787e-114 1.032e-23   3.081e-22   9.949e-22   2.292e-22   0.000e+00   -1.922e-22  -8.121e-25  1.930e-22   -4.209e-27  4.277e-26   -3.596e-27  -1.187e-24  8.121e-25   3.772e-25   
3.39821e+06  -8.217e-24  7.540e-23   -1.024e-23  -1.276e-23  0.000e+00   0.000e+00   0.000e+00   1.923e-22   1.188e-24   -1.183e-21  6.267e-22   -1.787e-114 1.032e-23   3.081e-22   9.951e-22   2.293e-22   0.000e+00   -1.923e-22  -8.126e-25  1.931e-22   -4.194e-27  4.293e-26   -3.578e-27  -1.188e-24  8.126e-25   3.772e-25   
3.65174e+06  -8.198e-24  7.533e-23   -1.036e-23  -1.273e-23  0.000e+00   0.000e+00   0.000e+00   1.924e-22   1.188e-24   -1.182e-21  6.264e-22   -1.786e-114 1.032e-23   3.081e-22   9.953e-22   2.294e-22   0.000e+00   -1.924e-22  -8.130e-25  1.932e-22   -4.180e-27  4.309e-26   -3.559e-27  -1.188e-24  8.130e-25   3.772e-25   
3.92419e+06  -8.180e-24  7.524e-23   -1.049e-23  -1.271e-23  0.000e+00   0.000e+00   0.000e+00   1.924e-22   1.189e-24   -1.182e-21  6.261e-22   -1.786e-114 1.032e-23   3.081e-22   9.954e-22   2.295e-22   0.000e+00   -1.924e-22  -8.134e-25  1.933e-22   -4.166e-27  4.325e-26   -3.539e-27  -1.189e-24  8.134e-25   3.772e-25   
4.21697e+06  -8.163e-24  7.516e-23   -1.062e-23  -1.269e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.182e-21  6.258e-22   -1.785e-114 1.032e-23   3.081e-22   9.956e-22   2.296e-22   0.000e+00   -1.925e-22  -8.136e-25  1.933e-22   -4.154e-27  4.341e-26   -3.517e-27  -1.189e-24  8.136e-25   3.772e-25   
4.53158e+06  -8.148e-24  7.507e-23   -1.076e-23  -1.267e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.181e-21  6.256e-22   -1.784e-114 1.032e-23   3.081e-22   9.957e-22   2.297e-22   0.000e+00   -1.925e-22  -8.138e-25  1.934e-22   -4.142e-27  4.356e-26   -3.495e-27  -1.189e-24  8.138e-25   3.772e-25   
4.86968e+06  -8.135e-24  7.498e-23   -1.091e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.181e-21  6.254e-22   -1.783e-114 1.032e-23   3.081e-22   9.959e-22   2.298e-22   0.000e+00   -1.926e-22  -8.140e-25  1.934e-22   -4.132e-27  4.372e-26   -3.471e-27  -1.190e-24  8.140e-25   3.772e-25   
5.23299e+06  -8.123e-24  7.488e-23   -1.106e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.181e-21  6.252e-22   -1.782e-114 1.032e-23   3.081e-22   9.961e-22   2.299e-22   0.000e+00   -1.926e-22  -8.140e-25  1.935e-22   -4.123e-27  4.387e-26   -3.446e-27  -1.190e-24  8.140e-25   3.772e-25   
5.62341e+06  -8.113e-24  7.478e-23   -1.121e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.180e-21  6.251e-22   -1.781e-114 1.032e-23   3.081e-22   9.962e-22   2.300e-22   0.000e+00   -1.926e-22  -8.140e-25  1.935e-22   -4.115e-27  4.402e-26   -3.420e-27  -1.190e-24  8.140e-25   3.772e-25   
6.04296e+06  -8.105e-24  7.468e-23   -1.137e-23  -1.262e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.180e-21  6.250e-22   -1.780e-114 1.032e-23   3.081e-22   9.964e-22   2.301e-22   0.000e+00   -1.927e-22  -8.140e-25  1.935e-22   -4.108e-27  4.418e-26   -3.394e-27  -1.190e-24  8.140e-25   3.772e-25   
6.49382e+06  -8.097e-24  7.457e-23   -1.153e-23  -1.261e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.180e-21  6.250e-22   -1.779e-114 1.032e-23   3.081e-22   9.966e-22   2.302e-22   0.000e+00   -1.927e-22  -8.139e-25  1.935e-22   -4.102e-27  4.433e-26   -3.367e-27  -1.190e-24  8.139e-25   3.772e-25   
6.97831e+06  -8.091e-24  7.445e-23   -1.170e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.179e-21  6.249e-22   -1.777e-114 1.032e-23   3.081e-22   9.968e-22   2.304e-22   0.000e+00   -1.927e-22  -8.138e-25  1.935e-22   -4.098e-27  4.449e-26   -3.339e-27  -1.190e-24  8.138e-25   3.772e-25   
7.49894e+06  -8.086e-24  7.434e-23   -1.187e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.179e-21  6.249e-22   -1.776e-114 1.032e-23   3.081e-22   9.970e-22   2.305e-22   0.000e+00   -1.927e-22  -8.136e-25  1.935e-22   -4.094e-27  4.465e-26   -3.311e-27  -1.190e-24  8.136e-25   3.772e-25   
8.05842e+06  -8.082e-24  7.422e-23   -1.204e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.179e-21  6.249e-22   -1.775e-114 1.032e-23   3.081e-22   9.973e-22   2.306e-22   0.000e+00   -1.927e-22  -8.134e-25  1.935e-22   -4.090e-27  4.481e-26   -3.283e-27  -1.190e-24  8.134e-25   3.771e-25   
8.65964e+06  -8.078e-24  7.410e-23   -1.222e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.178e-21  6.248e-22   -1.773e-114 1.032e-23   3.081e-22   9.975e-22   2.307e-22   0.000e+00   -1.927e-22  -8.132e-25  1.935e-22   -4.088e-27  4.497e-26   -3.255e-27  -1.190e-24  8.132e-25   3.771e-25   
9.30572e+06  -8.076e-24  7.398e-23   -1.240e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.178e-21  6.248e-22   -1.772e-114 1.032e-23   3.081e-22   9.978e-22   2.308e-22   0.000e+00   -1.927e-22  -8.130e-25  1.935e-22   -4.086e-27  4.514e-26   -3.227e-27  -1.190e-24  8.130e-25   3.771e-25   
1.00000e+07  -8.073e-24  7.386e-23   -1.258e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.178e-21  6.249e-22   -1.770e-114 1.032e-23   3.081e-22   9.981e-22   2.309e-22   0.000e+00   -1.927e-22  -8.128e-25  1.935e-22   -4.084e-27  4.531e-26   -3.199e-27  -1.190e-24  8.128e-25   3.771e-25   
1.07461e+07  -8.071e-24  7.373e-23   -1.276e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.177e-21  6.249e-22   -1.768e-114 1.032e-23   3.081e-22   9.984e-22   2.310e-22   0.000e+00   -1.927e-22  -8.125e-25  1.935e-22   -4.082e-27  4.548e-26   -3.171e-27  -1.190e-24  8.125e-25   3.770e-25   
1.15478e+07  -8.069e-24  7.361e-23   -1.294e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.177e-21  6.249e-22   -1.767e-114 1.032e-23   3.081e-22   9.987e-22   2.312e-22   0.000e+00   -1.927e-22  -8.122e-25  1.935e-22   -4.081e-27  4.566e-26   -3.144e-27  -1.190e-24  8.122e-25   3.770e-25   
1.24094e+07  -8.068e-24  7.349e-23   -1.313e-23  -1.260e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.177e-21  6.249e-22   -1.765e-114 1.032e-23   3.081e-22   9.991e-22   2.313e-22   0.000e+00   -1.927e-22  -8.120e-25  1.935e-22   -4.080e-27  4.583e-26   -3.117e-27  -1.190e-24  8.120e-25   3.770e-25   
1.33352e+07  -8.067e-24  7.336e-23   -1.331e-23  -1.261e-23  0.000e+00   0.000e+00   0.000e+00   1.927e-22   1.190e-24   -1.177e-21  6.249e-22   -1.763e-114 1.032e-23   3.081e-22   9.994e-22   2.314e-22   0.000e+00   -1.927e-22  -8.117e-25  1.935e-22   -4.079e-27  4.601e-26   -3.091e-27  -1.190e-24  8.117e-25   3.770e-25   
1.43301e+07  -8.065e-24  7.324e-23   -1.348e-23  -1.261e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.176e-21  6.250e-22   -1.762e-114 1.032e-23   3.081e-22   9.998e-22   2.315e-22   0.000e+00   -1.926e-22  -8.114e-25  1.935e-22   -4.078e-27  4.619e-26   -3.066e-27  -1.190e-24  8.114e-25   3.769e-25   
1.53993e+07  -8.064e-24  7.313e-23   -1.366e-23  -1.261e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.176e-21  6.250e-22   -1.760e-114 1.032e-23   3.081e-22   1.000e-21   2.317e-22   0.000e+00   -1.926e-22  -8.111e-25  1.935e-22   -4.077e-27  4.637e-26   -3.041e-27  -1.190e-24  8.111e-25   3.769e-25   
1.65482e+07  -8.063e-24  7.301e-23   -1.383e-23  -1.261e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.190e-24   -1.176e-21  6.250e-22   -1.758e-114 1.032e-23   3.081e-22   1.001e-21   2.318e-22   0.000e+00   -1.926e-22  -8.108e-25  1.935e-22   -4.076e-27  4.655e-26   -3.018e-27  -1.190e-24  8.108e-25   3.769e-25   
1.77828e+07  -8.062e-24  7.290e-23   -1.400e-23  -1.262e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.175e-21  6.251e-22   -1.757e-114 1.032e-23   3.081e-22   1.001e-21   2.319e-22   0.000e+00   -1.926e-22  -8.106e-25  1.935e-22   -4.076e-27  4.673e-26   -2.995e-27  -1.189e-24  8.106e-25   3.769e-25   
1.91095e+07  -8.061e-24  7.279e-23   -1.416e-23  -1.262e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.175e-21  6.251e-22   -1.755e-114 1.032e-23   3.081e-22   1.002e-21   2.320e-22   0.000e+00   -1.926e-22  -8.103e-25  1.935e-22   -4.075e-27  4.690e-26   -2.974e-27  -1.189e-24  8.103e-25   3.768e-25   
2.05353e+07  -8.060e-24  7.269e-23   -1.432e-23  -1.262e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.175e-21  6.251e-22   -1.754e-114 1.032e-23   3.081e-22   1.002e-21   2.321e-22   0.000e+00   -1.926e-22  -8.100e-25  1.935e-22   -4.074e-27  4.707e-26   -2.954e-27  -1.189e-24  8.100e-25   3.768e-25   
2.20673e+07  -8.059e-24  7.260e-23   -1.447e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.175e-21  6.251e-22   -1.752e-114 1.032e-23   3.081e-22   1.002e-21   2.322e-22   0.000e+00   -1.926e-22  -8.098e-25  1.935e-22   -4.074e-27  4.723e-26   -2.935e-27  -1.189e-24  8.098e-25   3.768e-25   
2.37137e+07  -8.058e-24  7.251e-23   -1.461e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.175e-21  6.252e-22   -1.751e-114 1.032e-23   3.081e-22   1.003e-21   2.324e-22   0.000e+00   -1.926e-22  -8.095e-25  1.934e-22   -4.073e-27  4.739e-26   -2.917e-27  -1.189e-24  8.095e-25   3.768e-25   
2.54830e+07  -8.058e-24  7.242e-23   -1.474e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.252e-22   -1.749e-114 1.032e-23   3.081e-22   1.003e-21   2.325e-22   0.000e+00   -1.926e-22  -8.093e-25  1.934e-22   -4.073e-27  4.754e-26   -2.900e-27  -1.189e-24  8.093e-25   3.768e-25   
2.73842e+07  -8.057e-24  7.235e-23   -1.486e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.252e-22   -1.748e-114 1.032e-23   3.081e-22   1.004e-21   2.325e-22   0.000e+00   -1.926e-22  -8.091e-25  1.934e-22   -4.072e-27  4.768e-26   -2.885e-27  -1.189e-24  8.091e-25   3.767e-25   
2.94273e+07  -8.056e-24  7.228e-23   -1.498e-23  -1.263e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.252e-22   -1.747e-114 1.032e-23   3.081e-22   1.004e-21   2.326e-22   0.000e+00   -1.926e-22  -8.089e-25  1.934e-22   -4.072e-27  4.781e-26   -2.871e-27  -1.189e-24  8.089e-25   3.767e-25   
3.16228e+07  -8.056e-24  7.221e-23   -1.508e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.253e-22   -1.746e-114 1.032e-23   3.081e-22   1.004e-21   2.327e-22   0.000e+00   -1.926e-22  -8.087e-25  1.934e-22   -4.071e-27  4.793e-26   -2.859e-27  -1.189e-24  8.087e-25   3.767e-25   
3.39821e+07  -8.055e-24  7.215e-23   -1.517e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.253e-22   -1.745e-114 1.032e-23   3.081e-22   1.005e-21   2.328e-22   0.000e+00   -1.926e-22  -8.086e-25  1.934e-22   -4.071e-27  4.804e-26   -2.848e-27  -1.189e-24  8.086e-25   3.767e-25   
3.65174e+07  -8.055e-24  7.210e-23   -1.525e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.174e-21  6.253e-22   -1.744e-114 1.032e-23   3.081e-22   1.005e-21   2.329e-22   0.000e+00   -1.926e-22  -8.084e-25  1.934e-22   -4.071e-27  4.813e-26   -2.838e-27  -1.189e-24  8.084e-25   3.767e-25   
3.92419e+07  -8.055e-24  7.206e-23   -1.533e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.253e-22   -1.743e-114 1.032e-23   3.081e-22   1.005e-21   2.329e-22   0.000e+00   -1.926e-22  -8.083e-25  1.934e-22   -4.071e-27  4.822e-26   -2.829e-27  -1.189e-24  8.083e-25   3.767e-25   
4.21697e+07  -8.055e-24  7.202e-23   -1.539e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.253e-22   -1.743e-114 1.032e-23   3.081e-22   1.006e-21   2.330e-22   0.000e+00   -1.926e-22  -8.082e-25  1.934e-22   -4.071e-27  4.830e-26   -2.822e-27  -1.189e-24  8.082e-25   3.767e-25   
4.53158e+07  -8.054e-24  7.198e-23   -1.544e-23  -1.264e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.253e-22   -1.742e-114 1.032e-23   3.081e-22   1.006e-21   2.330e-22   0.000e+00   -1.926e-22  -8.081e-25  1.934e-22   -4.070e-27  4.836e-26   -2.816e-27  -1.189e-24  8.081e-25   3.767e-25   
4.86968e+07  -8.054e-24  7.196e-23   -1.549e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.253e-22   -1.742e-114 1.032e-23   3.081e-22   1.006e-21   2.330e-22   0.000e+00   -1.926e-22  -8.080e-25  1.934e-22   -4.070e-27  4.841e-26   -2.810e-27  -1.189e-24  8.080e-25   3.766e-25   
5.23299e+07  -8.054e-24  7.193e-23   -1.552e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.253e-22   -1.741e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.926e-22  -8.079e-25  1.934e-22   -4.070e-27  4.846e-26   -2.806e-27  -1.189e-24  8.079e-25   3.766e-25   
5.62341e+07  -8.054e-24  7.192e-23   -1.555e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.254e-22   -1.741e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.926e-22  -8.079e-25  1.934e-22   -4.070e-27  4.850e-26   -2.802e-27  -1.189e-24  8.079e-25   3.766e-25   
6.04296e+07  -8.054e-24  7.190e-23   -1.558e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.926e-22   1.189e-24   -1.173e-21  6.254e-22   -1.741e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.926e-22  -8.078e-25  1.934e-22   -4.070e-27  4.852e-26   -2.800e-27  -1.189e-24  8.078e-25   3.766e-25   
6.49382e+07  -8.054e-24  7.189e-23   -1.560e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.925e-22  -8.078e-25  1.934e-22   -4.070e-27  4.855e-26   -2.798e-27  -1.189e-24  8.078e-25   3.766e-25   
6.97831e+07  -8.054e-24  7.188e-23   -1.561e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.856e-26   -2.796e-27  -1.189e-24  8.077e-25   3.766e-25   
7.49894e+07  -8.054e-24  7.188e-23   -1.562e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.006e-21   2.331e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.858e-26   -2.795e-27  -1.189e-24  8.077e-25   3.766e-25   
8.05842e+07  -8.054e-24  7.187e-23   -1.563e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.007e-21   2.331e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.859e-26   -2.794e-27  -1.189e-24  8.077e-25   3.766e-25   
8.65964e+07  -8.054e-24  7.187e-23   -1.563e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.007e-21   2.331e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.859e-26   -2.793e-27  -1.189e-24  8.077e-25   3.766e-25   
9.30572e+07  -8.054e-24  7.187e-23   -1.564e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.007e-21   2.332e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.860e-26   -2.793e-27  -1.189e-24  8.077e-25   3.766e-25   
1.00000e+08  -8.054e-24  7.187e-23   -1.564e-23  -1.265e-23  0.000e+00   0.000e+00   0.000e+00   1.925e-22   1.189e-24   -1.173e-21  6.254e-22   -1.740e-114 1.032e-23   3.081e-22   1.007e-21   2.332e-22   0.000e+00   -1.925e-22  -8.077e-25  1.934e-22   -4.070e-27  4.860e-26   -2.793e-27  -1.189e-24  8.077e-25   3.766e-25   
