! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
5.04807e+02  -2.607e-24  1.463e-25   -3.909e-28  -2.277e-24  0.000e+00   0.000e+00   0.000e+00   1.098e-23   5.379e-26   -2.167e-24  2.744e-22   -9.284e-119 1.034e-25   3.084e-24   2.177e-24   8.815e-26   2.742e-25   -1.098e-23  -1.915e-25  1.079e-23   -1.846e-25  1.550e-27   -3.639e-29  -5.379e-26  1.915e-25   -6.058e-26  
5.23299e+02  -2.669e-24  1.495e-25   -4.265e-28  -2.329e-24  0.000e+00   0.000e+00   0.000e+00   1.043e-23   5.125e-26   -2.220e-24  2.631e-22   -9.553e-119 1.034e-25   3.084e-24   2.222e-24   9.080e-26   2.722e-25   -1.043e-23  -1.814e-25  1.024e-23   -1.752e-25  1.502e-27   -3.759e-29  -5.125e-26  1.814e-25   -5.716e-26  
5.42469e+02  -2.732e-24  1.529e-25   -4.659e-28  -2.381e-24  0.000e+00   0.000e+00   0.000e+00   9.894e-24   4.869e-26   -2.273e-24  2.517e-22   -9.821e-119 1.034e-25   3.084e-24   2.268e-24   9.350e-26   2.702e-25   -9.894e-24  -1.713e-25  9.700e-24   -1.657e-25  1.454e-27   -3.881e-29  -4.869e-26  1.713e-25   -5.375e-26  
5.62341e+02  -2.795e-24  1.563e-25   -5.094e-28  -2.433e-24  0.000e+00   0.000e+00   0.000e+00   9.358e-24   4.615e-26   -2.326e-24  2.402e-22   -1.009e-118 1.034e-25   3.084e-24   2.315e-24   9.623e-26   2.682e-25   -9.358e-24  -1.613e-25  9.161e-24   -1.563e-25  1.405e-27   -4.005e-29  -4.615e-26  1.613e-25   -5.036e-26  
5.82942e+02  -2.857e-24  1.598e-25   -5.576e-28  -2.485e-24  0.000e+00   0.000e+00   0.000e+00   8.828e-24   4.363e-26   -2.377e-24  2.287e-22   -1.035e-118 1.034e-25   3.084e-24   2.364e-24   9.901e-26   2.661e-25   -8.828e-24  -1.514e-25  8.629e-24   -1.470e-25  1.355e-27   -4.130e-29  -4.363e-26  1.514e-25   -4.699e-26  
6.04296e+02  -2.919e-24  1.634e-25   -6.109e-28  -2.536e-24  0.000e+00   0.000e+00   0.000e+00   8.309e-24   4.114e-26   -2.428e-24  2.172e-22   -1.062e-118 1.034e-25   3.084e-24   2.413e-24   1.018e-25   2.641e-25   -8.309e-24  -1.417e-25  8.107e-24   -1.379e-25  1.306e-27   -4.257e-29  -4.114e-26  1.417e-25   -4.365e-26  
6.26434e+02  -2.981e-24  1.671e-25   -6.699e-28  -2.587e-24  0.000e+00   0.000e+00   0.000e+00   7.803e-24   3.871e-26   -2.479e-24  2.057e-22   -1.088e-118 1.034e-25   3.084e-24   2.464e-24   1.047e-25   2.621e-25   -7.803e-24  -1.322e-25  7.598e-24   -1.291e-25  1.256e-27   -4.386e-29  -3.871e-26  1.322e-25   -4.034e-26  
6.49382e+02  -3.041e-24  1.709e-25   -7.354e-28  -2.638e-24  0.000e+00   0.000e+00   0.000e+00   7.312e-24   3.634e-26   -2.528e-24  1.944e-22   -1.113e-118 1.034e-25   3.084e-24   2.516e-24   1.075e-25   2.603e-25   -7.312e-24  -1.230e-25  7.105e-24   -1.205e-25  1.206e-27   -4.516e-29  -3.634e-26  1.230e-25   -3.708e-26  
6.73170e+02  -3.100e-24  1.748e-25   -8.080e-28  -2.688e-24  0.000e+00   0.000e+00   0.000e+00   6.839e-24   3.405e-26   -2.576e-24  1.833e-22   -1.139e-118 1.034e-25   3.084e-24   2.569e-24   1.104e-25   2.586e-25   -6.839e-24  -1.142e-25  6.630e-24   -1.123e-25  1.157e-27   -4.648e-29  -3.405e-26  1.142e-25   -3.388e-26  
6.97831e+02  -3.158e-24  1.787e-25   -8.888e-28  -2.738e-24  0.000e+00   0.000e+00   0.000e+00   6.387e-24   3.185e-26   -2.624e-24  1.725e-22   -1.163e-118 1.034e-25   3.084e-24   2.623e-24   1.133e-25   2.571e-25   -6.387e-24  -1.057e-25  6.175e-24   -1.044e-25  1.108e-27   -4.782e-29  -3.185e-26  1.057e-25   -3.075e-26  
7.23394e+02  -3.214e-24  1.827e-25   -9.787e-28  -2.786e-24  0.000e+00   0.000e+00   0.000e+00   5.957e-24   2.976e-26   -2.669e-24  1.619e-22   -1.187e-118 1.034e-25   3.084e-24   2.678e-24   1.162e-25   2.558e-25   -5.957e-24  -9.770e-26  5.743e-24   -9.690e-26  1.059e-27   -4.919e-29  -2.976e-26  9.770e-26   -2.770e-26  
7.49894e+02  -3.269e-24  1.868e-25   -1.079e-27  -2.834e-24  0.000e+00   0.000e+00   0.000e+00   5.552e-24   2.778e-26   -2.714e-24  1.517e-22   -1.211e-118 1.034e-25   3.084e-24   2.735e-24   1.191e-25   2.547e-25   -5.552e-24  -9.011e-26  5.336e-24   -8.983e-26  1.011e-27   -5.059e-29  -2.778e-26  9.011e-26   -2.475e-26  
7.77365e+02  -3.322e-24  1.910e-25   -1.191e-27  -2.880e-24  0.000e+00   0.000e+00   0.000e+00   5.172e-24   2.591e-26   -2.757e-24  1.419e-22   -1.234e-118 1.034e-25   3.084e-24   2.792e-24   1.221e-25   2.539e-25   -5.172e-24  -8.297e-26  4.954e-24   -8.318e-26  9.642e-28   -5.204e-29  -2.591e-26  8.297e-26   -2.189e-26  
8.05842e+02  -3.373e-24  1.952e-25   -1.317e-27  -2.926e-24  0.000e+00   0.000e+00   0.000e+00   4.818e-24   2.418e-26   -2.799e-24  1.325e-22   -1.256e-118 1.034e-25   3.084e-24   2.850e-24   1.250e-25   2.533e-25   -4.818e-24  -7.627e-26  4.598e-24   -7.694e-26  9.181e-28   -5.354e-29  -2.418e-26  7.627e-26   -1.914e-26  
8.35363e+02  -3.422e-24  1.996e-25   -1.458e-27  -2.970e-24  0.000e+00   0.000e+00   0.000e+00   4.491e-24   2.257e-26   -2.840e-24  1.236e-22   -1.277e-118 1.034e-25   3.084e-24   2.908e-24   1.279e-25   2.529e-25   -4.491e-24  -7.002e-26  4.269e-24   -7.113e-26  8.730e-28   -5.512e-29  -2.257e-26  7.002e-26   -1.651e-26  
8.65964e+02  -3.468e-24  2.039e-25   -1.617e-27  -3.013e-24  0.000e+00   0.000e+00   0.000e+00   4.191e-24   2.109e-26   -2.879e-24  1.151e-22   -1.298e-118 1.034e-25   3.084e-24   2.968e-24   1.309e-25   2.529e-25   -4.191e-24  -6.415e-26  3.967e-24   -6.568e-26  8.291e-28   -5.678e-29  -2.109e-26  6.415e-26   -1.400e-26  
8.97687e+02  -3.512e-24  2.083e-25   -1.797e-27  -3.055e-24  0.000e+00   0.000e+00   0.000e+00   3.917e-24   1.974e-26   -2.916e-24  1.072e-22   -1.317e-118 1.034e-25   3.084e-24   3.028e-24   1.338e-25   2.531e-25   -3.917e-24  -5.871e-26  3.690e-24   -6.063e-26  7.864e-28   -5.854e-29  -1.974e-26  5.871e-26   -1.162e-26  
9.30572e+02  -3.554e-24  2.128e-25   -2.001e-27  -3.095e-24  0.000e+00   0.000e+00   0.000e+00   3.669e-24   1.851e-26   -2.952e-24  9.975e-23   -1.337e-118 1.034e-25   3.084e-24   3.089e-24   1.367e-25   2.535e-25   -3.669e-24  -5.364e-26  3.440e-24   -5.595e-26  7.450e-28   -6.042e-29  -1.851e-26  5.364e-26   -9.356e-27  
9.64662e+02  -3.594e-24  2.173e-25   -2.232e-27  -3.134e-24  0.000e+00   0.000e+00   0.000e+00   3.445e-24   1.740e-26   -2.987e-24  9.280e-23   -1.355e-118 1.034e-25   3.084e-24   3.150e-24   1.397e-25   2.541e-25   -3.445e-24  -4.892e-26  3.213e-24   -5.161e-26  7.051e-28   -6.242e-29  -1.740e-26  4.892e-26   -7.212e-27  
1.00000e+03  -3.631e-24  2.219e-25   -2.494e-27  -3.172e-24  0.000e+00   0.000e+00   0.000e+00   3.245e-24   1.640e-26   -3.021e-24  8.634e-23   -1.373e-118 1.034e-25   3.084e-24   3.212e-24   1.426e-25   2.550e-25   -3.245e-24  -4.451e-26  3.010e-24   -4.758e-26  6.665e-28   -6.457e-29  -1.640e-26  4.451e-26   -5.183e-27  
1.03663e+03  -3.665e-24  2.265e-25   -2.793e-27  -3.208e-24  0.000e+00   0.000e+00   0.000e+00   3.066e-24   1.551e-26   -3.053e-24  8.037e-23   -1.390e-118 1.034e-25   3.084e-24   3.275e-24   1.455e-25   2.560e-25   -3.066e-24  -4.039e-26  2.828e-24   -4.384e-26  6.293e-28   -6.686e-29  -1.551e-26  4.039e-26   -3.262e-27  
1.07461e+03  -3.697e-24  2.311e-25   -3.134e-27  -3.243e-24  0.000e+00   0.000e+00   0.000e+00   2.907e-24   1.472e-26   -3.083e-24  7.485e-23   -1.406e-118 1.034e-25   3.084e-24   3.338e-24   1.484e-25   2.572e-25   -2.907e-24  -3.653e-26  2.667e-24   -4.038e-26  5.936e-28   -6.932e-29  -1.472e-26  3.653e-26   -1.439e-27  
1.11397e+03  -3.725e-24  2.358e-25   -3.523e-27  -3.277e-24  0.000e+00   0.000e+00   0.000e+00   2.766e-24   1.403e-26   -3.113e-24  6.977e-23   -1.422e-118 1.034e-25   3.084e-24   3.402e-24   1.513e-25   2.584e-25   -2.766e-24  -3.289e-26  2.523e-24   -3.715e-26  5.592e-28   -7.195e-29  -1.403e-26  3.289e-26   2.953e-28   
1.15478e+03  -3.751e-24  2.406e-25   -3.967e-27  -3.310e-24  0.000e+00   0.000e+00   0.000e+00   2.643e-24   1.341e-26   -3.141e-24  6.512e-23   -1.437e-118 1.034e-25   3.084e-24   3.466e-24   1.542e-25   2.598e-25   -2.643e-24  -2.945e-26  2.397e-24   -3.416e-26  5.263e-28   -7.475e-29  -1.341e-26  2.945e-26   1.954e-27   
1.19709e+03  -3.773e-24  2.454e-25   -4.476e-27  -3.342e-24  0.000e+00   0.000e+00   0.000e+00   2.535e-24   1.288e-26   -3.169e-24  6.085e-23   -1.452e-118 1.034e-25   3.084e-24   3.531e-24   1.571e-25   2.612e-25   -2.535e-24  -2.615e-26  2.285e-24   -3.134e-26  4.948e-28   -7.774e-29  -1.288e-26  2.615e-26   3.548e-27   
1.24094e+03  -3.793e-24  2.502e-25   -5.058e-27  -3.373e-24  0.000e+00   0.000e+00   0.000e+00   2.440e-24   1.241e-26   -3.195e-24  5.696e-23   -1.466e-118 1.034e-25   3.084e-24   3.597e-24   1.600e-25   2.627e-25   -2.440e-24  -2.302e-26  2.188e-24   -2.873e-26  4.646e-28   -8.090e-29  -1.241e-26  2.302e-26   5.090e-27   
1.28640e+03  -3.807e-24  2.551e-25   -5.726e-27  -3.403e-24  0.000e+00   0.000e+00   0.000e+00   2.358e-24   1.200e-26   -3.220e-24  5.341e-23   -1.479e-118 1.034e-25   3.084e-24   3.664e-24   1.629e-25   2.641e-25   -2.358e-24  -2.000e-26  2.103e-24   -2.627e-26  4.357e-28   -8.425e-29  -1.200e-26  2.000e-26   6.594e-27   
1.33352e+03  -3.819e-24  2.601e-25   -6.492e-27  -3.432e-24  0.000e+00   0.000e+00   0.000e+00   2.287e-24   1.165e-26   -3.245e-24  5.018e-23   -1.492e-118 1.034e-25   3.084e-24   3.731e-24   1.657e-25   2.656e-25   -2.287e-24  -1.709e-26  2.028e-24   -2.398e-26  4.080e-28   -8.778e-29  -1.165e-26  1.709e-26   8.071e-27   
1.38237e+03  -3.828e-24  2.652e-25   -7.371e-27  -3.460e-24  0.000e+00   0.000e+00   0.000e+00   2.226e-24   1.135e-26   -3.269e-24  4.725e-23   -1.505e-118 1.034e-25   3.084e-24   3.800e-24   1.686e-25   2.670e-25   -2.226e-24  -1.427e-26  1.964e-24   -2.184e-26  3.816e-28   -9.148e-29  -1.135e-26  1.427e-26   9.533e-27   
1.43301e+03  -3.831e-24  2.703e-25   -8.381e-27  -3.487e-24  0.000e+00   0.000e+00   0.000e+00   2.173e-24   1.110e-26   -3.292e-24  4.460e-23   -1.517e-118 1.034e-25   3.084e-24   3.869e-24   1.715e-25   2.683e-25   -2.173e-24  -1.152e-26  1.908e-24   -1.982e-26  3.563e-28   -9.535e-29  -1.110e-26  1.152e-26   1.099e-26   
1.48551e+03  -3.832e-24  2.755e-25   -9.543e-27  -3.514e-24  0.000e+00   0.000e+00   0.000e+00   2.128e-24   1.088e-26   -3.314e-24  4.219e-23   -1.529e-118 1.034e-25   3.084e-24   3.940e-24   1.744e-25   2.695e-25   -2.128e-24  -8.836e-27  1.860e-24   -1.795e-26  3.322e-28   -9.937e-29  -1.088e-26  8.836e-27   1.245e-26   
1.53993e+03  -3.828e-24  2.808e-25   -1.088e-26  -3.541e-24  0.000e+00   0.000e+00   0.000e+00   2.089e-24   1.069e-26   -3.336e-24  4.002e-23   -1.541e-118 1.034e-25   3.084e-24   4.012e-24   1.774e-25   2.706e-25   -2.089e-24  -6.210e-27  1.818e-24   -1.618e-26  3.092e-28   -1.035e-28  -1.069e-26  6.210e-27   1.393e-26   
1.59634e+03  -3.820e-24  2.862e-25   -1.242e-26  -3.566e-24  0.000e+00   0.000e+00   0.000e+00   2.057e-24   1.054e-26   -3.357e-24  3.807e-23   -1.552e-118 1.034e-25   3.084e-24   4.085e-24   1.803e-25   2.716e-25   -2.057e-24  -3.641e-27  1.783e-24   -1.454e-26  2.873e-28   -1.078e-28  -1.054e-26  3.641e-27   1.542e-26   
1.65482e+03  -3.809e-24  2.916e-25   -1.419e-26  -3.592e-24  0.000e+00   0.000e+00   0.000e+00   2.030e-24   1.042e-26   -3.378e-24  3.632e-23   -1.563e-118 1.034e-25   3.084e-24   4.159e-24   1.833e-25   2.725e-25   -2.030e-24  -1.139e-27  1.753e-24   -1.303e-26  2.664e-28   -1.122e-28  -1.042e-26  1.139e-27   1.693e-26   
1.71544e+03  -3.793e-24  2.973e-25   -1.623e-26  -3.617e-24  0.000e+00   0.000e+00   0.000e+00   2.007e-24   1.032e-26   -3.398e-24  3.475e-23   -1.573e-118 1.034e-25   3.084e-24   4.235e-24   1.862e-25   2.731e-25   -2.007e-24  1.337e-27   1.728e-24   -1.162e-26  2.465e-28   -1.167e-28  -1.032e-26  -1.337e-27  1.846e-26   
1.77828e+03  -3.774e-24  3.030e-25   -1.859e-26  -3.641e-24  0.000e+00   0.000e+00   0.000e+00   1.988e-24   1.024e-26   -3.418e-24  3.334e-23   -1.584e-118 1.034e-25   3.084e-24   4.313e-24   1.892e-25   2.736e-25   -1.988e-24  3.727e-27   1.707e-24   -1.032e-26  2.277e-28   -1.213e-28  -1.024e-26  -3.727e-27  2.002e-26   
1.84342e+03  -3.752e-24  3.089e-25   -2.130e-26  -3.666e-24  0.000e+00   0.000e+00   0.000e+00   1.973e-24   1.018e-26   -3.438e-24  3.210e-23   -1.594e-118 1.034e-25   3.084e-24   4.393e-24   1.923e-25   2.740e-25   -1.973e-24  6.049e-27   1.689e-24   -9.128e-27  2.097e-28   -1.258e-28  -1.018e-26  -6.049e-27  2.158e-26   
1.91095e+03  -3.727e-24  3.149e-25   -2.444e-26  -3.690e-24  0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.014e-26   -3.458e-24  3.100e-23   -1.604e-118 1.034e-25   3.084e-24   4.474e-24   1.953e-25   2.741e-25   -1.961e-24  8.246e-27   1.675e-24   -8.041e-27  1.928e-28   -1.304e-28  -1.014e-26  -8.246e-27  2.315e-26   
1.98096e+03  -3.698e-24  3.210e-25   -2.804e-26  -3.714e-24  0.000e+00   0.000e+00   0.000e+00   1.951e-24   1.011e-26   -3.478e-24  3.003e-23   -1.613e-118 1.034e-25   3.084e-24   4.557e-24   1.984e-25   2.740e-25   -1.951e-24  1.051e-26   1.664e-24   -7.052e-27  1.768e-28   -1.349e-28  -1.011e-26  -1.051e-26  2.471e-26   
2.05353e+03  -3.667e-24  3.273e-25   -3.220e-26  -3.738e-24  0.000e+00   0.000e+00   0.000e+00   1.944e-24   1.010e-26   -3.497e-24  2.918e-23   -1.623e-118 1.034e-25   3.084e-24   4.642e-24   2.015e-25   2.737e-25   -1.944e-24  1.259e-26   1.655e-24   -6.164e-27  1.617e-28   -1.394e-28  -1.010e-26  -1.259e-26  2.625e-26   
2.12875e+03  -3.635e-24  3.337e-25   -3.698e-26  -3.763e-24  0.000e+00   0.000e+00   0.000e+00   1.938e-24   1.010e-26   -3.517e-24  2.845e-23   -1.633e-118 1.034e-25   3.084e-24   4.729e-24   2.047e-25   2.732e-25   -1.938e-24  1.454e-26   1.648e-24   -5.371e-27  1.475e-28   -1.437e-28  -1.010e-26  -1.454e-26  2.774e-26   
2.20673e+03  -3.602e-24  3.403e-25   -4.246e-26  -3.787e-24  0.000e+00   0.000e+00   0.000e+00   1.934e-24   1.011e-26   -3.537e-24  2.781e-23   -1.642e-118 1.034e-25   3.084e-24   4.818e-24   2.078e-25   2.725e-25   -1.934e-24  1.634e-26   1.644e-24   -4.668e-27  1.343e-28   -1.478e-28  -1.011e-26  -1.634e-26  2.915e-26   
2.28757e+03  -3.568e-24  3.450e-25   -4.874e-26  -3.812e-24  0.000e+00   0.000e+00   0.000e+00   1.932e-24   1.013e-26   -3.557e-24  2.727e-23   -1.651e-118 1.034e-25   3.084e-24   4.869e-24   2.101e-25   2.715e-25   -1.932e-24  1.799e-26   1.641e-24   -4.047e-27  1.210e-28   -1.517e-28  -1.013e-26  -1.799e-26  3.048e-26   
2.37137e+03  -3.533e-24  3.450e-25   -5.591e-26  -3.838e-24  0.000e+00   0.000e+00   0.000e+00   1.930e-24   1.017e-26   -3.577e-24  2.682e-23   -1.660e-118 1.034e-25   3.084e-24   4.870e-24   2.105e-25   2.703e-25   -1.930e-24  1.945e-26   1.639e-24   -3.507e-27  1.077e-28   -1.554e-28  -1.017e-26  -1.945e-26  3.169e-26   
2.45824e+03  -3.500e-24  3.451e-25   -6.405e-26  -3.864e-24  0.000e+00   0.000e+00   0.000e+00   1.930e-24   1.021e-26   -3.598e-24  2.645e-23   -1.668e-118 1.034e-25   3.084e-24   4.871e-24   2.109e-25   2.688e-25   -1.930e-24  2.072e-26   1.639e-24   -3.041e-27  9.567e-29   -1.589e-28  -1.021e-26  -2.072e-26  3.276e-26   
2.54830e+03  -3.467e-24  3.451e-25   -7.326e-26  -3.891e-24  0.000e+00   0.000e+00   0.000e+00   1.930e-24   1.026e-26   -3.619e-24  2.614e-23   -1.677e-118 1.034e-25   3.084e-24   4.871e-24   2.112e-25   2.671e-25   -1.930e-24  2.177e-26   1.640e-24   -2.643e-27  8.491e-29   -1.622e-28  -1.026e-26  -2.177e-26  3.367e-26   
2.64165e+03  -3.437e-24  3.451e-25   -8.361e-26  -3.918e-24  0.000e+00   0.000e+00   0.000e+00   1.931e-24   1.032e-26   -3.640e-24  2.590e-23   -1.686e-118 1.034e-25   3.084e-24   4.872e-24   2.115e-25   2.652e-25   -1.931e-24  2.261e-26   1.642e-24   -2.306e-27  7.534e-29   -1.653e-28  -1.032e-26  -2.261e-26  3.442e-26   
2.73842e+03  -3.409e-24  3.451e-25   -9.517e-26  -3.946e-24  0.000e+00   0.000e+00   0.000e+00   1.932e-24   1.039e-26   -3.662e-24  2.571e-23   -1.694e-118 1.034e-25   3.084e-24   4.873e-24   2.117e-25   2.631e-25   -1.932e-24  2.325e-26   1.645e-24   -2.024e-27  6.689e-29   -1.683e-28  -1.039e-26  -2.325e-26  3.501e-26   
2.83874e+03  -3.384e-24  3.451e-25   -1.080e-25  -3.975e-24  0.000e+00   0.000e+00   0.000e+00   1.934e-24   1.046e-26   -3.685e-24  2.557e-23   -1.703e-118 1.034e-25   3.084e-24   4.873e-24   2.119e-25   2.607e-25   -1.934e-24  2.369e-26   1.649e-24   -1.789e-27  5.948e-29   -1.713e-28  -1.046e-26  -2.369e-26  3.545e-26   
2.94273e+03  -3.363e-24  3.451e-25   -1.221e-25  -4.005e-24  0.000e+00   0.000e+00   0.000e+00   1.937e-24   1.054e-26   -3.708e-24  2.547e-23   -1.712e-118 1.034e-25   3.084e-24   4.873e-24   2.121e-25   2.581e-25   -1.937e-24  2.398e-26   1.654e-24   -1.595e-27  5.304e-29   -1.743e-28  -1.054e-26  -2.398e-26  3.575e-26   
3.05053e+03  -3.345e-24  3.451e-25   -1.374e-25  -4.036e-24  0.000e+00   0.000e+00   0.000e+00   1.939e-24   1.063e-26   -3.732e-24  2.542e-23   -1.720e-118 1.034e-25   3.084e-24   4.874e-24   2.122e-25   2.553e-25   -1.939e-24  2.413e-26   1.660e-24   -1.437e-27  4.748e-29   -1.775e-28  -1.063e-26  -2.413e-26  3.595e-26   
3.16228e+03  -3.331e-24  3.451e-25   -1.540e-25  -4.069e-24  0.000e+00   0.000e+00   0.000e+00   1.942e-24   1.072e-26   -3.757e-24  2.540e-23   -1.729e-118 1.034e-25   3.084e-24   4.874e-24   2.122e-25   2.522e-25   -1.942e-24  2.419e-26   1.666e-24   -1.309e-27  4.271e-29   -1.810e-28  -1.072e-26  -2.419e-26  3.607e-26   
3.27812e+03  -3.321e-24  3.451e-25   -1.718e-25  -4.102e-24  0.000e+00   0.000e+00   0.000e+00   1.946e-24   1.082e-26   -3.783e-24  2.540e-23   -1.738e-118 1.034e-25   3.084e-24   4.874e-24   2.122e-25   2.490e-25   -1.946e-24  2.419e-26   1.672e-24   -1.206e-27  3.865e-29   -1.848e-28  -1.082e-26  -2.419e-26  3.615e-26   
3.39821e+03  -3.315e-24  3.451e-25   -1.906e-25  -4.137e-24  0.000e+00   0.000e+00   0.000e+00   1.949e-24   1.091e-26   -3.809e-24  2.543e-23   -1.747e-118 1.034e-25   3.084e-24   4.873e-24   2.121e-25   2.455e-25   -1.949e-24  2.416e-26   1.679e-24   -1.123e-27  3.521e-29   -1.892e-28  -1.091e-26  -2.416e-26  3.621e-26   
3.52269e+03  -3.312e-24  3.451e-25   -2.103e-25  -4.174e-24  0.000e+00   0.000e+00   0.000e+00   1.952e-24   1.102e-26   -3.837e-24  2.549e-23   -1.756e-118 1.034e-25   3.084e-24   4.873e-24   2.120e-25   2.419e-25   -1.952e-24  2.413e-26   1.686e-24   -1.057e-27  3.230e-29   -1.940e-28  -1.102e-26  -2.413e-26  3.627e-26   
3.65174e+03  -3.313e-24  3.451e-25   -2.308e-25  -4.212e-24  0.000e+00   0.000e+00   0.000e+00   1.956e-24   1.112e-26   -3.866e-24  2.556e-23   -1.765e-118 1.033e-25   3.084e-24   4.872e-24   2.118e-25   2.381e-25   -1.956e-24  2.411e-26   1.693e-24   -1.004e-27  2.986e-29   -1.994e-28  -1.112e-26  -2.411e-26  3.636e-26   
3.78552e+03  -3.318e-24  3.450e-25   -2.520e-25  -4.251e-24  0.000e+00   0.000e+00   0.000e+00   1.959e-24   1.122e-26   -3.895e-24  2.564e-23   -1.774e-118 1.033e-25   3.084e-24   4.872e-24   2.115e-25   2.342e-25   -1.959e-24  2.412e-26   1.700e-24   -9.621e-28  2.780e-29   -2.053e-28  -1.122e-26  -2.412e-26  3.646e-26   
3.92419e+03  -3.325e-24  3.450e-25   -2.736e-25  -4.292e-24  0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.132e-26   -3.926e-24  2.573e-23   -1.783e-118 1.033e-25   3.084e-24   4.871e-24   2.112e-25   2.302e-25   -1.961e-24  2.415e-26   1.707e-24   -9.286e-28  2.607e-29   -2.117e-28  -1.132e-26  -2.415e-26  3.659e-26   
4.06794e+03  -3.334e-24  3.449e-25   -2.957e-25  -4.335e-24  0.000e+00   0.000e+00   0.000e+00   1.964e-24   1.141e-26   -3.958e-24  2.582e-23   -1.792e-118 1.033e-25   3.084e-24   4.870e-24   2.107e-25   2.261e-25   -1.964e-24  2.420e-26   1.714e-24   -9.017e-28  2.460e-29   -2.185e-28  -1.141e-26  -2.420e-26  3.674e-26   
4.21697e+03  -3.347e-24  3.449e-25   -3.179e-25  -4.380e-24  0.000e+00   0.000e+00   0.000e+00   1.966e-24   1.151e-26   -3.991e-24  2.592e-23   -1.801e-118 1.033e-25   3.084e-24   4.868e-24   2.101e-25   2.220e-25   -1.966e-24  2.427e-26   1.720e-24   -8.800e-28  2.335e-29   -2.256e-28  -1.151e-26  -2.427e-26  3.691e-26   
4.37144e+03  -3.361e-24  3.448e-25   -3.404e-25  -4.427e-24  0.000e+00   0.000e+00   0.000e+00   1.968e-24   1.160e-26   -4.026e-24  2.602e-23   -1.810e-118 1.033e-25   3.084e-24   4.867e-24   2.095e-25   2.179e-25   -1.968e-24  2.435e-26   1.726e-24   -8.623e-28  2.227e-29   -2.330e-28  -1.160e-26  -2.435e-26  3.709e-26   
4.53158e+03  -3.377e-24  3.447e-25   -3.629e-25  -4.476e-24  0.000e+00   0.000e+00   0.000e+00   1.970e-24   1.169e-26   -4.061e-24  2.612e-23   -1.820e-118 1.033e-25   3.084e-24   4.865e-24   2.087e-25   2.139e-25   -1.970e-24  2.443e-26   1.732e-24   -8.477e-28  2.134e-29   -2.405e-28  -1.169e-26  -2.443e-26  3.726e-26   
4.69759e+03  -3.395e-24  3.446e-25   -3.855e-25  -4.527e-24  0.000e+00   0.000e+00   0.000e+00   1.971e-24   1.178e-26   -4.098e-24  2.622e-23   -1.829e-118 1.033e-25   3.084e-24   4.863e-24   2.078e-25   2.099e-25   -1.971e-24  2.452e-26   1.737e-24   -8.358e-28  2.052e-29   -2.482e-28  -1.178e-26  -2.452e-26  3.744e-26   
4.86968e+03  -3.415e-24  3.445e-25   -4.081e-25  -4.580e-24  0.000e+00   0.000e+00   0.000e+00   1.973e-24   1.186e-26   -4.137e-24  2.631e-23   -1.838e-118 1.033e-25   3.084e-24   4.860e-24   2.068e-25   2.060e-25   -1.973e-24  2.460e-26   1.742e-24   -8.256e-28  1.980e-29   -2.559e-28  -1.186e-26  -2.460e-26  3.761e-26   
5.04807e+03  -3.436e-24  3.444e-25   -4.308e-25  -4.636e-24  0.000e+00   0.000e+00   0.000e+00   1.973e-24   1.195e-26   -4.176e-24  2.640e-23   -1.846e-118 1.033e-25   3.084e-24   4.858e-24   2.056e-25   2.022e-25   -1.973e-24  2.468e-26   1.747e-24   -8.170e-28  1.915e-29   -2.638e-28  -1.195e-26  -2.468e-26  3.778e-26   
