! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            11            
!time(yrs)     T_n           T_i           T_e           oph2          p1            p2            p3            p4            p5            p6            
4.5315836e+04  1.84660e+01   2.08347e+01   2.13203e+01   9.93757e-02   1.12806e-04   1.91797e-06   1.95218e-17   8.77165e-04   1.13355e-03   -1.72284e-07  
4.6975888e+04  1.83579e+01   2.07419e+01   2.10688e+01   9.93701e-02   1.15444e-04   1.95248e-06   1.96688e-17   8.90887e-04   1.11592e-03   -1.73036e-07  
4.8696753e+04  1.82552e+01   2.06381e+01   2.08767e+01   9.93637e-02   1.18116e-04   1.98615e-06   1.98013e-17   8.99627e-04   1.10833e-03   -1.73502e-07  
5.0480657e+04  1.81582e+01   2.05340e+01   2.07152e+01   9.93566e-02   1.20822e-04   2.01900e-06   1.99277e-17   9.05960e-04   1.10520e-03   -1.73823e-07  
5.2329911e+04  1.80667e+01   2.04338e+01   2.05712e+01   9.93488e-02   1.23561e-04   2.05106e-06   2.00515e-17   9.11163e-04   1.10413e-03   -1.74061e-07  
5.4246909e+04  1.79805e+01   2.03387e+01   2.04390e+01   9.93401e-02   1.26335e-04   2.08237e-06   2.01745e-17   9.15825e-04   1.10416e-03   -1.74258e-07  
5.6234133e+04  1.78992e+01   2.02489e+01   2.03155e+01   9.93306e-02   1.29142e-04   2.11296e-06   2.02974e-17   9.20224e-04   1.10489e-03   -1.74432e-07  
5.8294153e+04  1.78226e+01   2.01644e+01   2.01995e+01   9.93202e-02   1.31981e-04   2.14287e-06   2.04206e-17   9.24503e-04   1.10615e-03   -1.74594e-07  
6.0429639e+04  1.77504e+01   2.00847e+01   2.00900e+01   9.93089e-02   1.34853e-04   2.17217e-06   2.05441e-17   9.28744e-04   1.10786e-03   -1.74749e-07  
6.2643354e+04  1.76824e+01   2.00096e+01   1.99865e+01   9.92966e-02   1.37755e-04   2.20088e-06   2.06682e-17   9.33000e-04   1.10994e-03   -1.74901e-07  
6.4938163e+04  1.76183e+01   1.99388e+01   1.98886e+01   9.92834e-02   1.40688e-04   2.22908e-06   2.07929e-17   9.37302e-04   1.11234e-03   -1.75050e-07  
6.7317038e+04  1.75580e+01   1.98720e+01   1.97961e+01   9.92691e-02   1.43649e-04   2.25680e-06   2.09180e-17   9.41671e-04   1.11502e-03   -1.75199e-07  
6.9783058e+04  1.75013e+01   1.98091e+01   1.97089e+01   9.92537e-02   1.46638e-04   2.28410e-06   2.10435e-17   9.46118e-04   1.11794e-03   -1.75349e-07  
7.2339416e+04  1.74481e+01   1.97500e+01   1.96267e+01   9.92372e-02   1.49653e-04   2.31102e-06   2.11693e-17   9.50650e-04   1.12107e-03   -1.75499e-07  
7.4989421e+04  1.73983e+01   1.96943e+01   1.95494e+01   9.92195e-02   1.52693e-04   2.33762e-06   2.12953e-17   9.55268e-04   1.12437e-03   -1.75650e-07  
7.7736503e+04  1.73518e+01   1.96421e+01   1.94771e+01   9.92005e-02   1.55756e-04   2.36394e-06   2.14212e-17   9.59972e-04   1.12782e-03   -1.75803e-07  
8.0584219e+04  1.73085e+01   1.95932e+01   1.94095e+01   9.91803e-02   1.58841e-04   2.39004e-06   2.15469e-17   9.64760e-04   1.13139e-03   -1.75956e-07  
8.3536255e+04  1.72684e+01   1.95475e+01   1.93465e+01   9.91587e-02   1.61945e-04   2.41595e-06   2.16722e-17   9.69631e-04   1.13507e-03   -1.76110e-07  
8.6596432e+04  1.72312e+01   1.95049e+01   1.92882e+01   9.91356e-02   1.65068e-04   2.44173e-06   2.17968e-17   9.74582e-04   1.13884e-03   -1.76265e-07  
8.9768713e+04  1.71971e+01   1.94652e+01   1.92342e+01   9.91111e-02   1.68207e-04   2.46741e-06   2.19204e-17   9.79612e-04   1.14269e-03   -1.76420e-07  
9.3057204e+04  1.71658e+01   1.94284e+01   1.91845e+01   9.90850e-02   1.71360e-04   2.49304e-06   2.20428e-17   9.84721e-04   1.14662e-03   -1.76576e-07  
9.6466162e+04  1.71374e+01   1.93944e+01   1.91390e+01   9.90573e-02   1.74525e-04   2.51867e-06   2.21638e-17   9.89911e-04   1.15063e-03   -1.76732e-07  
1.0000000e+05  1.71117e+01   1.93630e+01   1.90975e+01   9.90278e-02   1.77700e-04   2.54433e-06   2.22830e-17   9.95182e-04   1.15472e-03   -1.76889e-07  
1.0366329e+05  1.70888e+01   1.93341e+01   1.90598e+01   9.89966e-02   1.80883e-04   2.57008e-06   2.24002e-17   1.00054e-03   1.15889e-03   -1.77045e-07  
1.0746078e+05  1.70684e+01   1.93076e+01   1.90258e+01   9.89634e-02   1.84071e-04   2.59594e-06   2.25151e-17   1.00599e-03   1.16316e-03   -1.77202e-07  
1.1139739e+05  1.70506e+01   1.92835e+01   1.89953e+01   9.89283e-02   1.87262e-04   2.62198e-06   2.26275e-17   1.01153e-03   1.16753e-03   -1.77358e-07  
1.1547820e+05  1.70353e+01   1.92616e+01   1.89682e+01   9.88910e-02   1.90453e-04   2.64822e-06   2.27372e-17   1.01718e-03   1.17202e-03   -1.77515e-07  
1.1970850e+05  1.70225e+01   1.92419e+01   1.89442e+01   9.88515e-02   1.93642e-04   2.67471e-06   2.28440e-17   1.02294e-03   1.17665e-03   -1.77671e-07  
1.2409378e+05  1.70120e+01   1.92241e+01   1.89232e+01   9.88097e-02   1.96826e-04   2.70150e-06   2.29477e-17   1.02883e-03   1.18144e-03   -1.77827e-07  
1.2863969e+05  1.70038e+01   1.92083e+01   1.89050e+01   9.87654e-02   2.00003e-04   2.72862e-06   2.30481e-17   1.03484e-03   1.18640e-03   -1.77984e-07  
1.3335214e+05  1.69978e+01   1.91942e+01   1.88894e+01   9.87185e-02   2.03169e-04   2.75613e-06   2.31452e-17   1.04101e-03   1.19155e-03   -1.78140e-07  
1.3823722e+05  1.69939e+01   1.91817e+01   1.88762e+01   9.86688e-02   2.06321e-04   2.78406e-06   2.32388e-17   1.04733e-03   1.19692e-03   -1.78296e-07  
1.4330126e+05  1.69920e+01   1.91708e+01   1.88652e+01   9.86162e-02   2.09457e-04   2.81247e-06   2.33288e-17   1.05383e-03   1.20254e-03   -1.78453e-07  
1.4855080e+05  1.69921e+01   1.91613e+01   1.88564e+01   9.85604e-02   2.12573e-04   2.84139e-06   2.34154e-17   1.06051e-03   1.20842e-03   -1.78610e-07  
1.5399265e+05  1.69940e+01   1.91530e+01   1.88494e+01   9.85013e-02   2.15667e-04   2.87088e-06   2.34985e-17   1.06741e-03   1.21459e-03   -1.78767e-07  
1.5963385e+05  1.69976e+01   1.91460e+01   1.88443e+01   9.84386e-02   2.18735e-04   2.90097e-06   2.35781e-17   1.07453e-03   1.22106e-03   -1.78924e-07  
1.6548171e+05  1.70030e+01   1.91402e+01   1.88408e+01   9.83720e-02   2.21773e-04   2.93173e-06   2.36545e-17   1.08189e-03   1.22786e-03   -1.79082e-07  
1.7154379e+05  1.70100e+01   1.91355e+01   1.88389e+01   9.83014e-02   2.24778e-04   2.96319e-06   2.37276e-17   1.08950e-03   1.23501e-03   -1.79241e-07  
1.7782794e+05  1.70184e+01   1.91317e+01   1.88384e+01   9.82265e-02   2.27747e-04   2.99541e-06   2.37976e-17   1.09739e-03   1.24252e-03   -1.79401e-07  
1.8434230e+05  1.70283e+01   1.91289e+01   1.88392e+01   9.81469e-02   2.30677e-04   3.02843e-06   2.38646e-17   1.10557e-03   1.25040e-03   -1.79560e-07  
1.9109530e+05  1.70395e+01   1.91270e+01   1.88411e+01   9.80624e-02   2.33562e-04   3.06232e-06   2.39289e-17   1.11406e-03   1.25866e-03   -1.79721e-07  
1.9809568e+05  1.70519e+01   1.91259e+01   1.88443e+01   9.79725e-02   2.36400e-04   3.09713e-06   2.39905e-17   1.12285e-03   1.26731e-03   -1.79882e-07  
2.0535250e+05  1.70655e+01   1.91257e+01   1.88485e+01   9.78770e-02   2.39188e-04   3.13291e-06   2.40496e-17   1.13198e-03   1.27635e-03   -1.80043e-07  
2.1287517e+05  1.70802e+01   1.91263e+01   1.88538e+01   9.77754e-02   2.41920e-04   3.16973e-06   2.41064e-17   1.14146e-03   1.28578e-03   -1.80205e-07  
2.2067341e+05  1.70959e+01   1.91278e+01   1.88601e+01   9.76673e-02   2.44594e-04   3.20763e-06   2.41611e-17   1.15131e-03   1.29562e-03   -1.80368e-07  
2.2875732e+05  1.71127e+01   1.91302e+01   1.88675e+01   9.75524e-02   2.47206e-04   3.24669e-06   2.42138e-17   1.16155e-03   1.30586e-03   -1.80532e-07  
2.3713737e+05  1.71305e+01   1.91334e+01   1.88758e+01   9.74301e-02   2.49753e-04   3.28696e-06   2.42646e-17   1.17221e-03   1.31652e-03   -1.80697e-07  
2.4582441e+05  1.71492e+01   1.91376e+01   1.88853e+01   9.73001e-02   2.52230e-04   3.32851e-06   2.43137e-17   1.18333e-03   1.32761e-03   -1.80864e-07  
2.5482967e+05  1.71689e+01   1.91428e+01   1.88957e+01   9.71616e-02   2.54634e-04   3.37139e-06   2.43612e-17   1.19494e-03   1.33916e-03   -1.81034e-07  
2.6416483e+05  1.71895e+01   1.91489e+01   1.89072e+01   9.70143e-02   2.56963e-04   3.41567e-06   2.44071e-17   1.20709e-03   1.35119e-03   -1.81207e-07  
2.7384196e+05  1.72111e+01   1.91560e+01   1.89199e+01   9.68575e-02   2.59213e-04   3.46142e-06   2.44517e-17   1.21985e-03   1.36374e-03   -1.81386e-07  
2.8387360e+05  1.72337e+01   1.91641e+01   1.89336e+01   9.66905e-02   2.61382e-04   3.50869e-06   2.44949e-17   1.23328e-03   1.37686e-03   -1.81571e-07  
2.9427272e+05  1.72573e+01   1.91733e+01   1.89485e+01   9.65125e-02   2.63468e-04   3.55753e-06   2.45369e-17   1.24745e-03   1.39060e-03   -1.81764e-07  
3.0505279e+05  1.72819e+01   1.91836e+01   1.89646e+01   9.63229e-02   2.65468e-04   3.60801e-06   2.45777e-17   1.26243e-03   1.40501e-03   -1.81967e-07  
3.1622777e+05  1.73079e+01   1.91952e+01   1.89820e+01   9.61205e-02   2.67380e-04   3.66019e-06   2.46174e-17   1.27830e-03   1.42017e-03   -1.82181e-07  
3.2781212e+05  1.73350e+01   1.92079e+01   1.90008e+01   9.59045e-02   2.69204e-04   3.71411e-06   2.46560e-17   1.29514e-03   1.43612e-03   -1.82408e-07  
3.3982083e+05  1.73633e+01   1.92218e+01   1.90208e+01   9.56735e-02   2.70939e-04   3.76982e-06   2.46935e-17   1.31302e-03   1.45292e-03   -1.82650e-07  
3.5226947e+05  1.73926e+01   1.92369e+01   1.90419e+01   9.54264e-02   2.72584e-04   3.82737e-06   2.47300e-17   1.33198e-03   1.47063e-03   -1.82906e-07  
3.6517413e+05  1.74231e+01   1.92530e+01   1.90643e+01   9.51615e-02   2.74140e-04   3.88682e-06   2.47653e-17   1.35209e-03   1.48929e-03   -1.83177e-07  
3.7855152e+05  1.74545e+01   1.92702e+01   1.90878e+01   9.48773e-02   2.75607e-04   3.94820e-06   2.47996e-17   1.37336e-03   1.50894e-03   -1.83465e-07  
3.9241898e+05  1.74868e+01   1.92885e+01   1.91123e+01   9.45718e-02   2.76985e-04   4.01158e-06   2.48327e-17   1.39582e-03   1.52958e-03   -1.83768e-07  
4.0679443e+05  1.75201e+01   1.93078e+01   1.91379e+01   9.42430e-02   2.78278e-04   4.07699e-06   2.48647e-17   1.41945e-03   1.55121e-03   -1.84085e-07  
4.2169650e+05  1.75541e+01   1.93281e+01   1.91644e+01   9.38887e-02   2.79486e-04   4.14451e-06   2.48956e-17   1.44422e-03   1.57382e-03   -1.84416e-07  
4.3714448e+05  1.75888e+01   1.93494e+01   1.91918e+01   9.35062e-02   2.80612e-04   4.21417e-06   2.49253e-17   1.47006e-03   1.59734e-03   -1.84758e-07  
4.5315836e+05  1.76241e+01   1.93716e+01   1.92200e+01   9.30929e-02   2.81658e-04   4.28605e-06   2.49538e-17   1.49690e-03   1.62172e-03   -1.85111e-07  
4.6975888e+05  1.76599e+01   1.93948e+01   1.92490e+01   9.26458e-02   2.82629e-04   4.36022e-06   2.49813e-17   1.52461e-03   1.64684e-03   -1.85470e-07  
4.8696753e+05  1.76960e+01   1.94189e+01   1.92787e+01   9.21619e-02   2.83527e-04   4.43674e-06   2.50076e-17   1.55306e-03   1.67259e-03   -1.85834e-07  
5.0480657e+05  1.77322e+01   1.94437e+01   1.93089e+01   9.16379e-02   2.84356e-04   4.51568e-06   2.50327e-17   1.58208e-03   1.69882e-03   -1.86200e-07  
5.2329911e+05  1.77685e+01   1.94692e+01   1.93394e+01   9.10704e-02   2.85122e-04   4.59712e-06   2.50567e-17   1.61148e-03   1.72536e-03   -1.86565e-07  
5.4246909e+05  1.78046e+01   1.94952e+01   1.93703e+01   9.04561e-02   2.85827e-04   4.68111e-06   2.50795e-17   1.64107e-03   1.75204e-03   -1.86927e-07  
5.6234133e+05  1.78403e+01   1.95216e+01   1.94013e+01   8.97914e-02   2.86478e-04   4.76773e-06   2.51010e-17   1.67065e-03   1.77867e-03   -1.87282e-07  
5.8294153e+05  1.78753e+01   1.95480e+01   1.94319e+01   8.90731e-02   2.87079e-04   4.85702e-06   2.51213e-17   1.69999e-03   1.80505e-03   -1.87628e-07  
6.0429639e+05  1.79096e+01   1.95745e+01   1.94623e+01   8.82981e-02   2.87635e-04   4.94902e-06   2.51403e-17   1.72889e-03   1.83099e-03   -1.87964e-07  
6.2643354e+05  1.79432e+01   1.96009e+01   1.94923e+01   8.74634e-02   2.88152e-04   5.04378e-06   2.51581e-17   1.75715e-03   1.85632e-03   -1.88287e-07  
6.4938163e+05  1.79759e+01   1.96270e+01   1.95218e+01   8.65664e-02   2.88635e-04   5.14133e-06   2.51747e-17   1.78459e-03   1.88086e-03   -1.88596e-07  
6.7317038e+05  1.80072e+01   1.96522e+01   1.95500e+01   8.56051e-02   2.89090e-04   5.24167e-06   2.51898e-17   1.81101e-03   1.90445e-03   -1.88889e-07  
6.9783058e+05  1.80367e+01   1.96762e+01   1.95768e+01   8.45779e-02   2.89522e-04   5.34483e-06   2.52034e-17   1.83628e-03   1.92695e-03   -1.89165e-07  
7.2339416e+05  1.80645e+01   1.96988e+01   1.96019e+01   8.34839e-02   2.89938e-04   5.45082e-06   2.52154e-17   1.86026e-03   1.94826e-03   -1.89424e-07  
7.4989421e+05  1.80905e+01   1.97198e+01   1.96253e+01   8.23227e-02   2.90342e-04   5.55967e-06   2.52260e-17   1.88286e-03   1.96829e-03   -1.89664e-07  
7.7736503e+05  1.81145e+01   1.97390e+01   1.96466e+01   8.10948e-02   2.90740e-04   5.67140e-06   2.52350e-17   1.90400e-03   1.98698e-03   -1.89887e-07  
8.0584219e+05  1.81365e+01   1.97563e+01   1.96658e+01   7.98012e-02   2.91139e-04   5.78604e-06   2.52424e-17   1.92365e-03   2.00430e-03   -1.90090e-07  
8.3536255e+05  1.81566e+01   1.97715e+01   1.96829e+01   7.84436e-02   2.91542e-04   5.90365e-06   2.52484e-17   1.94180e-03   2.02026e-03   -1.90276e-07  
8.6596432e+05  1.81746e+01   1.97847e+01   1.96976e+01   7.70244e-02   2.91956e-04   6.02431e-06   2.52529e-17   1.95845e-03   2.03486e-03   -1.90444e-07  
8.9768713e+05  1.81906e+01   1.97956e+01   1.97101e+01   7.55465e-02   2.92386e-04   6.14809e-06   2.52559e-17   1.97365e-03   2.04816e-03   -1.90595e-07  
9.3057204e+05  1.82047e+01   1.98045e+01   1.97204e+01   7.40132e-02   2.92835e-04   6.27512e-06   2.52576e-17   1.98746e-03   2.06020e-03   -1.90729e-07  
9.6466162e+05  1.82172e+01   1.98116e+01   1.97288e+01   7.24283e-02   2.93310e-04   6.40554e-06   2.52581e-17   1.99995e-03   2.07107e-03   -1.90848e-07  
1.0000000e+06  1.82282e+01   1.98170e+01   1.97354e+01   7.07958e-02   2.93814e-04   6.53948e-06   2.52575e-17   2.01121e-03   2.08085e-03   -1.90954e-07  
1.0366329e+06  1.82380e+01   1.98208e+01   1.97405e+01   6.91199e-02   2.94352e-04   6.67715e-06   2.52559e-17   2.02134e-03   2.08963e-03   -1.91046e-07  
1.0746078e+06  1.82466e+01   1.98233e+01   1.97441e+01   6.74051e-02   2.94928e-04   6.81873e-06   2.52534e-17   2.03043e-03   2.09750e-03   -1.91126e-07  
1.1139739e+06  1.82542e+01   1.98246e+01   1.97465e+01   6.56556e-02   2.95546e-04   6.96444e-06   2.52500e-17   2.03858e-03   2.10456e-03   -1.91195e-07  
1.1547820e+06  1.82611e+01   1.98249e+01   1.97478e+01   6.38761e-02   2.96210e-04   7.11452e-06   2.52459e-17   2.04590e-03   2.11089e-03   -1.91255e-07  
1.1970850e+06  1.82673e+01   1.98243e+01   1.97482e+01   6.20709e-02   2.96923e-04   7.26921e-06   2.52412e-17   2.05247e-03   2.11658e-03   -1.91305e-07  
1.2409378e+06  1.82729e+01   1.98230e+01   1.97479e+01   6.02446e-02   2.97689e-04   7.42880e-06   2.52359e-17   2.05839e-03   2.12171e-03   -1.91348e-07  
1.2863969e+06  1.82781e+01   1.98211e+01   1.97469e+01   5.84015e-02   2.98512e-04   7.59354e-06   2.52300e-17   2.06373e-03   2.12634e-03   -1.91384e-07  
1.3335214e+06  1.82830e+01   1.98188e+01   1.97455e+01   5.65458e-02   2.99393e-04   7.76374e-06   2.52237e-17   2.06858e-03   2.13056e-03   -1.91414e-07  
1.3823722e+06  1.82877e+01   1.98161e+01   1.97438e+01   5.46820e-02   3.00338e-04   7.93969e-06   2.52170e-17   2.07299e-03   2.13442e-03   -1.91439e-07  
1.4330126e+06  1.82923e+01   1.98132e+01   1.97417e+01   5.28141e-02   3.01348e-04   8.12170e-06   2.52098e-17   2.07703e-03   2.13796e-03   -1.91459e-07  
1.4855080e+06  1.82967e+01   1.98101e+01   1.97395e+01   5.09462e-02   3.02427e-04   8.31011e-06   2.52023e-17   2.08074e-03   2.14123e-03   -1.91475e-07  
1.5399265e+06  1.83011e+01   1.98068e+01   1.97371e+01   4.90825e-02   3.03578e-04   8.50524e-06   2.51945e-17   2.08418e-03   2.14428e-03   -1.91487e-07  
1.5963385e+06  1.83054e+01   1.98034e+01   1.97345e+01   4.72268e-02   3.04803e-04   8.70743e-06   2.51863e-17   2.08737e-03   2.14712e-03   -1.91497e-07  
1.6548171e+06  1.83096e+01   1.98000e+01   1.97320e+01   4.53833e-02   3.06104e-04   8.91705e-06   2.51778e-17   2.09034e-03   2.14979e-03   -1.91503e-07  
1.7154379e+06  1.83139e+01   1.97966e+01   1.97294e+01   4.35556e-02   3.07486e-04   9.13445e-06   2.51689e-17   2.09313e-03   2.15231e-03   -1.91507e-07  
1.7782794e+06  1.83182e+01   1.97932e+01   1.97268e+01   4.17477e-02   3.08949e-04   9.36001e-06   2.51598e-17   2.09576e-03   2.15470e-03   -1.91509e-07  
1.8434230e+06  1.83225e+01   1.97899e+01   1.97242e+01   3.99633e-02   3.10496e-04   9.59413e-06   2.51503e-17   2.09823e-03   2.15697e-03   -1.91509e-07  
1.9109530e+06  1.83269e+01   1.97867e+01   1.97218e+01   3.82060e-02   3.12129e-04   9.83722e-06   2.51406e-17   2.10058e-03   2.15913e-03   -1.91507e-07  
1.9809568e+06  1.83314e+01   1.97838e+01   1.97197e+01   3.64794e-02   3.13850e-04   1.00897e-05   2.51306e-17   2.10280e-03   2.16120e-03   -1.91504e-07  
2.0535250e+06  1.83361e+01   1.97810e+01   1.97176e+01   3.47869e-02   3.15661e-04   1.03520e-05   2.51204e-17   2.10491e-03   2.16318e-03   -1.91500e-07  
2.1287517e+06  1.83408e+01   1.97784e+01   1.97158e+01   3.31319e-02   3.17563e-04   1.06246e-05   2.51098e-17   2.10691e-03   2.16509e-03   -1.91494e-07  
2.2067341e+06  1.83456e+01   1.97761e+01   1.97142e+01   3.15176e-02   3.19558e-04   1.09079e-05   2.50991e-17   2.10882e-03   2.16691e-03   -1.91487e-07  
2.2875732e+06  1.83506e+01   1.97740e+01   1.97128e+01   2.99469e-02   3.21646e-04   1.12026e-05   2.50880e-17   2.11064e-03   2.16867e-03   -1.91479e-07  
2.3713737e+06  1.83556e+01   1.97722e+01   1.97116e+01   2.84227e-02   3.23828e-04   1.15089e-05   2.50768e-17   2.11238e-03   2.17037e-03   -1.91470e-07  
2.4582441e+06  1.83608e+01   1.97707e+01   1.97108e+01   2.69476e-02   3.26104e-04   1.18276e-05   2.50653e-17   2.11405e-03   2.17201e-03   -1.91461e-07  
2.5482967e+06  1.83663e+01   1.97697e+01   1.97104e+01   2.55239e-02   3.28474e-04   1.21592e-05   2.50538e-17   2.11566e-03   2.17362e-03   -1.91450e-07  
2.6416483e+06  1.83722e+01   1.97693e+01   1.97106e+01   2.41538e-02   3.30938e-04   1.25043e-05   2.50422e-17   2.11723e-03   2.17520e-03   -1.91440e-07  
2.7384196e+06  1.83783e+01   1.97693e+01   1.97112e+01   2.28391e-02   3.33493e-04   1.28633e-05   2.50306e-17   2.11878e-03   2.17676e-03   -1.91429e-07  
2.8387360e+06  1.83847e+01   1.97699e+01   1.97124e+01   2.15812e-02   3.36138e-04   1.32371e-05   2.50191e-17   2.12034e-03   2.17835e-03   -1.91418e-07  
2.9427272e+06  1.83916e+01   1.97711e+01   1.97141e+01   2.03813e-02   3.38870e-04   1.36263e-05   2.50082e-17   2.12196e-03   2.18001e-03   -1.91408e-07  
3.0505279e+06  1.83990e+01   1.97731e+01   1.97167e+01   1.92400e-02   3.41686e-04   1.40314e-05   2.49988e-17   2.12380e-03   2.18188e-03   -1.91398e-07  
3.1622777e+06  1.84078e+01   1.97765e+01   1.97207e+01   1.81571e-02   3.44585e-04   1.44532e-05   2.49940e-17   2.12631e-03   2.18439e-03   -1.91393e-07  
3.2781212e+06  1.84209e+01   1.97841e+01   1.97290e+01   1.71295e-02   3.47575e-04   1.48921e-05   2.50122e-17   2.13187e-03   2.18971e-03   -1.91407e-07  
3.3982083e+06  1.84634e+01   1.98181e+01   1.97650e+01   1.61354e-02   3.50775e-04   1.53472e-05   2.51708e-17   2.15883e-03   2.21480e-03   -1.91547e-07  
3.5226947e+06  1.85951e+01   1.99364e+01   1.98871e+01   1.50829e-02   3.54177e-04   1.58100e-05   2.53309e-17   2.22949e-03   2.27932e-03   -1.91993e-07  
3.6517413e+06  1.87304e+01   2.00572e+01   2.00110e+01   1.39276e-02   3.57361e-04   1.62696e-05   2.54193e-17   2.29816e-03   2.34202e-03   -1.92439e-07  
3.7855152e+06  1.88309e+01   2.01442e+01   2.01002e+01   1.27302e-02   3.60340e-04   1.67249e-05   2.54795e-17   2.35074e-03   2.39019e-03   -1.92754e-07  
3.9241898e+06  1.89054e+01   2.02062e+01   2.01640e+01   1.15594e-02   3.63161e-04   1.71786e-05   2.55220e-17   2.39026e-03   2.42657e-03   -1.92968e-07  
4.0679443e+06  1.89651e+01   2.02543e+01   2.02135e+01   1.04637e-02   3.65851e-04   1.76342e-05   2.55546e-17   2.42100e-03   2.45506e-03   -1.93118e-07  
4.2169650e+06  1.90171e+01   2.02959e+01   2.02562e+01   9.47079e-03   3.68423e-04   1.80947e-05   2.55820e-17   2.44649e-03   2.47884e-03   -1.93231e-07  
4.3714448e+06  1.90661e+01   2.03351e+01   2.02965e+01   8.59255e-03   3.70882e-04   1.85620e-05   2.56070e-17   2.46910e-03   2.50006e-03   -1.93323e-07  
4.5315836e+06  1.91145e+01   2.03744e+01   2.03368e+01   7.83050e-03   3.73231e-04   1.90372e-05   2.56311e-17   2.49030e-03   2.52005e-03   -1.93404e-07  
4.6975888e+06  1.91631e+01   2.04146e+01   2.03779e+01   7.18003e-03   3.75472e-04   1.95208e-05   2.56548e-17   2.51088e-03   2.53952e-03   -1.93479e-07  
4.8696753e+06  1.92127e+01   2.04564e+01   2.04205e+01   6.63313e-03   3.77604e-04   2.00130e-05   2.56786e-17   2.53124e-03   2.55883e-03   -1.93552e-07  
5.0480657e+06  1.92631e+01   2.04996e+01   2.04644e+01   6.17985e-03   3.79628e-04   2.05137e-05   2.57024e-17   2.55157e-03   2.57814e-03   -1.93622e-07  
5.2329911e+06  1.93147e+01   2.05443e+01   2.05099e+01   5.80912e-03   3.81545e-04   2.10226e-05   2.57265e-17   2.57193e-03   2.59750e-03   -1.93691e-07  
5.4246909e+06  1.93670e+01   2.05902e+01   2.05565e+01   5.50973e-03   3.83353e-04   2.15396e-05   2.57505e-17   2.59230e-03   2.61692e-03   -1.93758e-07  
5.6234133e+06  1.94197e+01   2.06369e+01   2.06038e+01   5.27069e-03   3.85056e-04   2.20643e-05   2.57745e-17   2.61265e-03   2.63634e-03   -1.93824e-07  
5.8294153e+06  1.94730e+01   2.06845e+01   2.06520e+01   5.08172e-03   3.86655e-04   2.25965e-05   2.57985e-17   2.63295e-03   2.65573e-03   -1.93887e-07  
6.0429639e+06  1.95259e+01   2.07320e+01   2.07001e+01   4.93351e-03   3.88150e-04   2.31358e-05   2.58221e-17   2.65312e-03   2.67503e-03   -1.93949e-07  
6.2643354e+06  1.95792e+01   2.07801e+01   2.07487e+01   4.81788e-03   3.89545e-04   2.36821e-05   2.58456e-17   2.67314e-03   2.69422e-03   -1.94008e-07  
6.4938163e+06  1.96312e+01   2.08271e+01   2.07962e+01   4.72782e-03   3.90842e-04   2.42350e-05   2.58684e-17   2.69293e-03   2.71319e-03   -1.94064e-07  
6.7317038e+06  1.96832e+01   2.08742e+01   2.08438e+01   4.65766e-03   3.92044e-04   2.47944e-05   2.58909e-17   2.71248e-03   2.73196e-03   -1.94119e-07  
6.9783058e+06  1.97331e+01   2.09194e+01   2.08896e+01   4.60267e-03   3.93154e-04   2.53599e-05   2.59125e-17   2.73169e-03   2.75042e-03   -1.94170e-07  
7.2339416e+06  1.97825e+01   2.09642e+01   2.09348e+01   4.55931e-03   3.94175e-04   2.59314e-05   2.59336e-17   2.75060e-03   2.76861e-03   -1.94219e-07  
7.4989421e+06  1.98295e+01   2.10067e+01   2.09778e+01   4.52475e-03   3.95111e-04   2.65086e-05   2.59536e-17   2.76907e-03   2.78639e-03   -1.94261e-07  
7.7736503e+06  1.98749e+01   2.10478e+01   2.10192e+01   4.49698e-03   3.95966e-04   2.70914e-05   2.59728e-17   2.78693e-03   2.80358e-03   -1.94287e-07  
8.0584219e+06  1.99181e+01   2.10868e+01   2.10586e+01   4.47456e-03   3.96742e-04   2.76795e-05   2.59910e-17   2.80436e-03   2.82037e-03   -1.94320e-07  
8.3536255e+06  1.99585e+01   2.11231e+01   2.10954e+01   4.45586e-03   3.97445e-04   2.82729e-05   2.60080e-17   2.82133e-03   2.83672e-03   -1.94350e-07  
8.6596432e+06  1.99976e+01   2.11582e+01   2.11308e+01   4.44014e-03   3.98078e-04   2.88712e-05   2.60243e-17   2.83790e-03   2.85270e-03   -1.94378e-07  
8.9768713e+06  2.00337e+01   2.11905e+01   2.11634e+01   4.42661e-03   3.98645e-04   2.94745e-05   2.60394e-17   2.85402e-03   2.86824e-03   -1.94403e-07  
9.3057204e+06  2.00673e+01   2.12202e+01   2.11935e+01   4.41434e-03   3.99149e-04   3.00824e-05   2.60534e-17   2.86968e-03   2.88336e-03   -1.94426e-07  
9.6466162e+06  2.00993e+01   2.12485e+01   2.12222e+01   4.40338e-03   3.99595e-04   3.06948e-05   2.60668e-17   2.88498e-03   2.89813e-03   -1.94447e-07  
